#Average average black hole accretion rate (BHAR) to star formation rate (SFR) ratio as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHAR/SFR)
4.218557 12.200000 -3.018862
4.218557 12.250000 -2.968327
4.218557 12.300000 -2.917792
4.218557 12.350000 -2.875926
4.218557 12.400000 -2.834059
4.218557 12.450000 -2.792193
4.218557 12.500000 -2.750326
4.218557 12.550000 -2.719500
4.218557 12.600000 -2.688674
4.218557 12.650000 -2.657847
4.218557 12.700000 -2.627021
4.218557 12.750000 -2.608350
4.218557 12.800000 -2.589679
4.218557 12.850000 -2.571008
4.218557 12.900000 -2.552337
4.218557 12.950000 -2.545545
4.218557 13.000000 -2.538753
4.218557 13.050000 -2.531961
4.218557 13.100000 -2.525170
4.218557 13.150000 -2.529995
4.218557 13.200000 -2.534819
4.218557 13.250000 -2.539643
4.218557 13.300000 -2.544468
4.191683 11.000000 -4.529379
4.191683 11.050000 -4.460294
4.191683 11.100000 -4.391210
4.191683 11.150000 -4.322566
4.191683 11.200000 -4.253923
4.191683 11.250000 -4.185279
4.191683 11.300000 -4.116636
4.191683 11.350000 -4.049333
4.191683 11.400000 -3.982030
4.191683 11.450000 -3.914728
4.191683 11.500000 -3.847425
4.191683 11.550000 -3.782514
4.191683 11.600000 -3.717603
4.191683 11.650000 -3.652693
4.191683 11.700000 -3.587781
4.191683 11.750000 -3.526396
4.191683 11.800000 -3.465011
4.191683 11.850000 -3.403625
4.191683 11.900000 -3.342241
4.191683 11.950000 -3.285636
4.191683 12.000000 -3.229030
4.191683 12.050000 -3.172426
4.191683 12.100000 -3.115821
4.191683 12.150000 -3.065637
4.191683 12.200000 -3.015453
4.191683 12.250000 -2.965269
4.191683 12.300000 -2.915085
4.191683 12.350000 -2.873635
4.191683 12.400000 -2.832184
4.191683 12.450000 -2.790735
4.191683 12.500000 -2.749285
4.191683 12.550000 -2.718915
4.191683 12.600000 -2.688544
4.191683 12.650000 -2.658173
4.191683 12.700000 -2.627803
4.191683 12.750000 -2.609543
4.191683 12.800000 -2.591283
4.191683 12.850000 -2.573023
4.191683 12.900000 -2.554764
4.191683 12.950000 -2.548255
4.191683 13.000000 -2.541748
4.191683 13.050000 -2.535240
4.191683 13.100000 -2.528732
4.191683 13.150000 -2.533705
4.191683 13.200000 -2.538679
4.191683 13.250000 -2.543653
4.191683 13.300000 -2.548627
4.164809 11.000000 -4.517972
4.164809 11.050000 -4.449297
4.164809 11.100000 -4.380621
4.164809 11.150000 -4.312345
4.164809 11.200000 -4.244068
4.164809 11.250000 -4.175792
4.164809 11.300000 -4.107515
4.164809 11.350000 -4.040546
4.164809 11.400000 -3.973575
4.164809 11.450000 -3.906606
4.164809 11.500000 -3.839636
4.164809 11.550000 -3.775034
4.164809 11.600000 -3.710432
4.164809 11.650000 -3.645830
4.164809 11.700000 -3.581229
4.164809 11.750000 -3.520143
4.164809 11.800000 -3.459058
4.164809 11.850000 -3.397972
4.164809 11.900000 -3.336887
4.164809 11.950000 -3.280592
4.164809 12.000000 -3.224298
4.164809 12.050000 -3.168003
4.164809 12.100000 -3.111710
4.164809 12.150000 -3.061876
4.164809 12.200000 -3.012043
4.164809 12.250000 -2.962211
4.164809 12.300000 -2.912377
4.164809 12.350000 -2.871344
4.164809 12.400000 -2.830311
4.164809 12.450000 -2.789278
4.164809 12.500000 -2.748244
4.164809 12.550000 -2.718329
4.164809 12.600000 -2.688413
4.164809 12.650000 -2.658499
4.164809 12.700000 -2.628584
4.164809 12.750000 -2.610736
4.164809 12.800000 -2.592887
4.164809 12.850000 -2.575039
4.164809 12.900000 -2.557191
4.164809 12.950000 -2.550967
4.164809 13.000000 -2.544743
4.164809 13.050000 -2.538519
4.164809 13.100000 -2.532295
4.164809 13.150000 -2.537417
4.164809 13.200000 -2.542540
4.164809 13.250000 -2.547663
4.164809 13.300000 -2.552785
4.138348 11.000000 -4.512156
4.138348 11.050000 -4.443880
4.138348 11.100000 -4.375603
4.138348 11.150000 -4.307647
4.138348 11.200000 -4.239691
4.138348 11.250000 -4.171736
4.138348 11.300000 -4.103781
4.138348 11.350000 -4.037064
4.138348 11.400000 -3.970348
4.138348 11.450000 -3.903632
4.138348 11.500000 -3.836915
4.138348 11.550000 -3.772518
4.138348 11.600000 -3.708120
4.138348 11.650000 -3.643722
4.138348 11.700000 -3.579325
4.138348 11.750000 -3.518419
4.138348 11.800000 -3.457512
4.138348 11.850000 -3.396606
4.138348 11.900000 -3.335700
4.138348 11.950000 -3.279591
4.138348 12.000000 -3.223482
4.138348 12.050000 -3.167373
4.138348 12.100000 -3.111265
4.138348 12.150000 -3.061657
4.138348 12.200000 -3.012051
4.138348 12.250000 -2.962444
4.138348 12.300000 -2.912838
4.138348 12.350000 -2.872086
4.138348 12.400000 -2.831334
4.138348 12.450000 -2.790583
4.138348 12.500000 -2.749831
4.138348 12.550000 -2.720211
4.138348 12.600000 -2.690590
4.138348 12.650000 -2.660970
4.138348 12.700000 -2.631350
4.138348 12.750000 -2.613751
4.138348 12.800000 -2.596152
4.138348 12.850000 -2.578554
4.138348 12.900000 -2.560954
4.138348 12.950000 -2.554907
4.138348 13.000000 -2.548858
4.138348 13.050000 -2.542809
4.138348 13.100000 -2.536761
4.138348 13.150000 -2.541955
4.138348 13.200000 -2.547150
4.138348 13.250000 -2.552346
4.138348 13.300000 -2.557540
4.138348 13.350000 -2.575603
4.111887 11.000000 -4.506340
4.111887 11.050000 -4.438463
4.111887 11.100000 -4.370585
4.111887 11.150000 -4.302950
4.111887 11.200000 -4.235316
4.111887 11.250000 -4.167680
4.111887 11.300000 -4.100046
4.111887 11.350000 -4.033583
4.111887 11.400000 -3.967121
4.111887 11.450000 -3.900658
4.111887 11.500000 -3.834195
4.111887 11.550000 -3.770002
4.111887 11.600000 -3.705808
4.111887 11.650000 -3.641615
4.111887 11.700000 -3.577422
4.111887 11.750000 -3.516694
4.111887 11.800000 -3.455967
4.111887 11.850000 -3.395240
4.111887 11.900000 -3.334514
4.111887 11.950000 -3.278590
4.111887 12.000000 -3.222666
4.111887 12.050000 -3.166742
4.111887 12.100000 -3.110820
4.111887 12.150000 -3.061439
4.111887 12.200000 -3.012058
4.111887 12.250000 -2.962677
4.111887 12.300000 -2.913297
4.111887 12.350000 -2.872827
4.111887 12.400000 -2.832357
4.111887 12.450000 -2.791887
4.111887 12.500000 -2.751417
4.111887 12.550000 -2.722091
4.111887 12.600000 -2.692766
4.111887 12.650000 -2.663441
4.111887 12.700000 -2.634116
4.111887 12.750000 -2.616766
4.111887 12.800000 -2.599417
4.111887 12.850000 -2.582068
4.111887 12.900000 -2.564718
4.111887 12.950000 -2.558845
4.111887 13.000000 -2.552972
4.111887 13.050000 -2.547100
4.111887 13.100000 -2.541227
4.111887 13.150000 -2.546494
4.111887 13.200000 -2.551761
4.111887 13.250000 -2.557028
4.111887 13.300000 -2.562295
4.111887 13.350000 -2.580330
4.085426 11.000000 -4.500524
4.085426 11.050000 -4.433046
4.085426 11.100000 -4.365567
4.085426 11.150000 -4.298253
4.085426 11.200000 -4.230939
4.085426 11.250000 -4.163625
4.085426 11.300000 -4.096310
4.085426 11.350000 -4.030101
4.085426 11.400000 -3.963892
4.085426 11.450000 -3.897684
4.085426 11.500000 -3.831475
4.085426 11.550000 -3.767485
4.085426 11.600000 -3.703497
4.085426 11.650000 -3.639507
4.085426 11.700000 -3.575518
4.085426 11.750000 -3.514970
4.085426 11.800000 -3.454422
4.085426 11.850000 -3.393875
4.085426 11.900000 -3.333327
4.085426 11.950000 -3.277589
4.085426 12.000000 -3.221850
4.085426 12.050000 -3.166112
4.085426 12.100000 -3.110375
4.085426 12.150000 -3.061220
4.085426 12.200000 -3.012066
4.085426 12.250000 -2.962911
4.085426 12.300000 -2.913757
4.085426 12.350000 -2.873569
4.085426 12.400000 -2.833380
4.085426 12.450000 -2.793192
4.085426 12.500000 -2.753004
4.085426 12.550000 -2.723973
4.085426 12.600000 -2.694943
4.085426 12.650000 -2.665912
4.085426 12.700000 -2.636882
4.085426 12.750000 -2.619782
4.085426 12.800000 -2.602681
4.085426 12.850000 -2.585581
4.085426 12.900000 -2.568482
4.085426 12.950000 -2.562785
4.085426 13.000000 -2.557087
4.085426 13.050000 -2.551390
4.085426 13.100000 -2.545693
4.085426 13.150000 -2.551032
4.085426 13.200000 -2.556371
4.085426 13.250000 -2.561711
4.085426 13.300000 -2.567049
4.085426 13.350000 -2.585057
4.059372 11.000000 -4.495400
4.059372 11.050000 -4.428309
4.059372 11.100000 -4.361216
4.059372 11.150000 -4.294206
4.059372 11.200000 -4.227196
4.059372 11.250000 -4.160186
4.059372 11.300000 -4.093176
4.059372 11.350000 -4.027200
4.059372 11.400000 -3.961224
4.059372 11.450000 -3.895249
4.059372 11.500000 -3.829273
4.059372 11.550000 -3.765466
4.059372 11.600000 -3.701659
4.059372 11.650000 -3.637853
4.059372 11.700000 -3.574046
4.059372 11.750000 -3.513656
4.059372 11.800000 -3.453266
4.059372 11.850000 -3.392877
4.059372 11.900000 -3.332486
4.059372 11.950000 -3.276914
4.059372 12.000000 -3.221343
4.059372 12.050000 -3.165772
4.059372 12.100000 -3.110200
4.059372 12.150000 -3.061256
4.059372 12.200000 -3.012312
4.059372 12.250000 -2.963368
4.059372 12.300000 -2.914425
4.059372 12.350000 -2.874504
4.059372 12.400000 -2.834584
4.059372 12.450000 -2.794663
4.059372 12.500000 -2.754741
4.059372 12.550000 -2.725990
4.059372 12.600000 -2.697238
4.059372 12.650000 -2.668486
4.059372 12.700000 -2.639734
4.059372 12.750000 -2.622866
4.059372 12.800000 -2.605998
4.059372 12.850000 -2.589130
4.059372 12.900000 -2.572262
4.059372 12.950000 -2.566719
4.059372 13.000000 -2.561176
4.059372 13.050000 -2.555633
4.059372 13.100000 -2.550090
4.059372 13.150000 -2.555488
4.059372 13.200000 -2.560888
4.059372 13.250000 -2.566286
4.059372 13.300000 -2.571684
4.059372 13.350000 -2.589658
4.033318 11.000000 -4.490276
4.033318 11.050000 -4.423571
4.033318 11.100000 -4.356866
4.033318 11.150000 -4.290160
4.033318 11.200000 -4.223453
4.033318 11.250000 -4.156747
4.033318 11.300000 -4.090041
4.033318 11.350000 -4.024299
4.033318 11.400000 -3.958556
4.033318 11.450000 -3.892814
4.033318 11.500000 -3.827072
4.033318 11.550000 -3.763447
4.033318 11.600000 -3.699822
4.033318 11.650000 -3.636198
4.033318 11.700000 -3.572574
4.033318 11.750000 -3.512341
4.033318 11.800000 -3.452110
4.033318 11.850000 -3.391878
4.033318 11.900000 -3.331646
4.033318 11.950000 -3.276241
4.033318 12.000000 -3.220836
4.033318 12.050000 -3.165430
4.033318 12.100000 -3.110025
4.033318 12.150000 -3.061291
4.033318 12.200000 -3.012559
4.033318 12.250000 -2.963826
4.033318 12.300000 -2.915093
4.033318 12.350000 -2.875439
4.033318 12.400000 -2.835786
4.033318 12.450000 -2.796133
4.033318 12.500000 -2.756480
4.033318 12.550000 -2.728007
4.033318 12.600000 -2.699534
4.033318 12.650000 -2.671060
4.033318 12.700000 -2.642587
4.033318 12.750000 -2.625951
4.033318 12.800000 -2.609315
4.033318 12.850000 -2.592678
4.033318 12.900000 -2.576042
4.033318 12.950000 -2.570653
4.033318 13.000000 -2.565264
4.033318 13.050000 -2.559876
4.033318 13.100000 -2.554487
4.033318 13.150000 -2.559945
4.033318 13.200000 -2.565403
4.033318 13.250000 -2.570861
4.033318 13.300000 -2.576319
4.033318 13.350000 -2.594259
4.007263 11.000000 -4.485151
4.007263 11.050000 -4.418833
4.007263 11.100000 -4.352515
4.007263 11.150000 -4.286113
4.007263 11.200000 -4.219710
4.007263 11.250000 -4.153308
4.007263 11.300000 -4.086906
4.007263 11.350000 -4.021397
4.007263 11.400000 -3.955888
4.007263 11.450000 -3.890379
4.007263 11.500000 -3.824869
4.007263 11.550000 -3.761428
4.007263 11.600000 -3.697986
4.007263 11.650000 -3.634544
4.007263 11.700000 -3.571101
4.007263 11.750000 -3.511027
4.007263 11.800000 -3.450954
4.007263 11.850000 -3.390880
4.007263 11.900000 -3.330805
4.007263 11.950000 -3.275567
4.007263 12.000000 -3.220328
4.007263 12.050000 -3.165089
4.007263 12.100000 -3.109850
4.007263 12.150000 -3.061328
4.007263 12.200000 -3.012805
4.007263 12.250000 -2.964283
4.007263 12.300000 -2.915761
4.007263 12.350000 -2.876375
4.007263 12.400000 -2.836989
4.007263 12.450000 -2.797603
4.007263 12.500000 -2.758218
4.007263 12.550000 -2.730024
4.007263 12.600000 -2.701830
4.007263 12.650000 -2.673635
4.007263 12.700000 -2.645441
4.007263 12.750000 -2.629037
4.007263 12.800000 -2.612631
4.007263 12.850000 -2.596226
4.007263 12.900000 -2.579822
4.007263 12.950000 -2.574587
4.007263 13.000000 -2.569353
4.007263 13.050000 -2.564118
4.007263 13.100000 -2.558884
4.007263 13.150000 -2.564401
4.007263 13.200000 -2.569919
4.007263 13.250000 -2.575436
4.007263 13.300000 -2.580954
4.007263 13.350000 -2.598860
4.007263 13.400000 -2.616765
3.981609 11.000000 -4.473650
3.981609 11.050000 -4.407729
3.981609 11.100000 -4.341806
3.981609 11.150000 -4.275757
3.981609 11.200000 -4.209708
3.981609 11.250000 -4.143659
3.981609 11.300000 -4.077610
3.981609 11.350000 -4.012420
3.981609 11.400000 -3.947231
3.981609 11.450000 -3.882040
3.981609 11.500000 -3.816851
3.981609 11.550000 -3.753707
3.981609 11.600000 -3.690563
3.981609 11.650000 -3.627419
3.981609 11.700000 -3.564276
3.981609 11.750000 -3.504495
3.981609 11.800000 -3.444714
3.981609 11.850000 -3.384933
3.981609 11.900000 -3.325153
3.981609 11.950000 -3.270225
3.981609 12.000000 -3.215298
3.981609 12.050000 -3.160371
3.981609 12.100000 -3.105444
3.981609 12.150000 -3.057283
3.981609 12.200000 -3.009120
3.981609 12.250000 -2.960959
3.981609 12.300000 -2.912798
3.981609 12.350000 -2.873838
3.981609 12.400000 -2.834878
3.981609 12.450000 -2.795919
3.981609 12.500000 -2.756959
3.981609 12.550000 -2.729215
3.981609 12.600000 -2.701471
3.981609 12.650000 -2.673727
3.981609 12.700000 -2.645982
3.981609 12.750000 -2.629963
3.981609 12.800000 -2.613944
3.981609 12.850000 -2.597924
3.981609 12.900000 -2.581906
3.981609 12.950000 -2.576927
3.981609 13.000000 -2.571949
3.981609 13.050000 -2.566971
3.981609 13.100000 -2.561992
3.981609 13.150000 -2.567654
3.981609 13.200000 -2.573317
3.981609 13.250000 -2.578979
3.981609 13.300000 -2.584641
3.981609 13.350000 -2.602588
3.981609 13.400000 -2.620536
3.955956 11.000000 -4.462150
3.955956 11.050000 -4.396624
3.955956 11.100000 -4.331098
3.955956 11.150000 -4.265402
3.955956 11.200000 -4.199706
3.955956 11.250000 -4.134009
3.955956 11.300000 -4.068314
3.955956 11.350000 -4.003443
3.955956 11.400000 -3.938573
3.955956 11.450000 -3.873703
3.955956 11.500000 -3.808833
3.955956 11.550000 -3.745986
3.955956 11.600000 -3.683141
3.955956 11.650000 -3.620296
3.955956 11.700000 -3.557449
3.955956 11.750000 -3.497962
3.955956 11.800000 -3.438476
3.955956 11.850000 -3.378988
3.955956 11.900000 -3.319501
3.955956 11.950000 -3.264885
3.955956 12.000000 -3.210270
3.955956 12.050000 -3.155654
3.955956 12.100000 -3.101038
3.955956 12.150000 -3.053237
3.955956 12.200000 -3.005436
3.955956 12.250000 -2.957635
3.955956 12.300000 -2.909834
3.955956 12.350000 -2.871301
3.955956 12.400000 -2.832768
3.955956 12.450000 -2.794234
3.955956 12.500000 -2.755701
3.955956 12.550000 -2.728406
3.955956 12.600000 -2.701112
3.955956 12.650000 -2.673817
3.955956 12.700000 -2.646523
3.955956 12.750000 -2.630889
3.955956 12.800000 -2.615257
3.955956 12.850000 -2.599623
3.955956 12.900000 -2.583989
3.955956 12.950000 -2.579267
3.955956 13.000000 -2.574545
3.955956 13.050000 -2.569823
3.955956 13.100000 -2.565101
3.955956 13.150000 -2.570908
3.955956 13.200000 -2.576714
3.955956 13.250000 -2.582521
3.955956 13.300000 -2.588327
3.955956 13.350000 -2.606317
3.955956 13.400000 -2.624308
3.930302 11.000000 -4.450649
3.930302 11.050000 -4.385519
3.930302 11.100000 -4.320390
3.930302 11.150000 -4.255047
3.930302 11.200000 -4.189703
3.930302 11.250000 -4.124361
3.930302 11.300000 -4.059018
3.930302 11.350000 -3.994467
3.930302 11.400000 -3.929916
3.930302 11.450000 -3.865365
3.930302 11.500000 -3.800813
3.930302 11.550000 -3.738266
3.930302 11.600000 -3.675719
3.930302 11.650000 -3.613171
3.930302 11.700000 -3.550624
3.930302 11.750000 -3.491430
3.930302 11.800000 -3.432236
3.930302 11.850000 -3.373042
3.930302 11.900000 -3.313848
3.930302 11.950000 -3.259544
3.930302 12.000000 -3.205240
3.930302 12.050000 -3.150937
3.930302 12.100000 -3.096633
3.930302 12.150000 -3.049192
3.930302 12.200000 -3.001751
3.930302 12.250000 -2.954312
3.930302 12.300000 -2.906871
3.930302 12.350000 -2.868763
3.930302 12.400000 -2.830657
3.930302 12.450000 -2.792549
3.930302 12.500000 -2.754442
3.930302 12.550000 -2.727598
3.930302 12.600000 -2.700754
3.930302 12.650000 -2.673909
3.930302 12.700000 -2.647064
3.930302 12.750000 -2.631817
3.930302 12.800000 -2.616569
3.930302 12.850000 -2.601321
3.930302 12.900000 -2.586073
3.930302 12.950000 -2.581607
3.930302 13.000000 -2.577141
3.930302 13.050000 -2.572675
3.930302 13.100000 -2.568209
3.930302 13.150000 -2.574161
3.930302 13.200000 -2.580112
3.930302 13.250000 -2.586063
3.930302 13.300000 -2.592014
3.930302 13.350000 -2.610047
3.930302 13.400000 -2.628079
3.905042 11.000000 -4.444288
3.905042 11.050000 -4.379546
3.905042 11.100000 -4.314804
3.905042 11.150000 -4.249770
3.905042 11.200000 -4.184736
3.905042 11.250000 -4.119701
3.905042 11.300000 -4.054667
3.905042 11.350000 -3.990360
3.905042 11.400000 -3.926052
3.905042 11.450000 -3.861743
3.905042 11.500000 -3.797435
3.905042 11.550000 -3.735086
3.905042 11.600000 -3.672736
3.905042 11.650000 -3.610387
3.905042 11.700000 -3.548037
3.905042 11.750000 -3.489023
3.905042 11.800000 -3.430008
3.905042 11.850000 -3.370995
3.905042 11.900000 -3.311980
3.905042 11.950000 -3.257871
3.905042 12.000000 -3.203762
3.905042 12.050000 -3.149654
3.905042 12.100000 -3.095545
3.905042 12.150000 -3.048350
3.905042 12.200000 -3.001155
3.905042 12.250000 -2.953959
3.905042 12.300000 -2.906764
3.905042 12.350000 -2.868956
3.905042 12.400000 -2.831150
3.905042 12.450000 -2.793343
3.905042 12.500000 -2.755536
3.905042 12.550000 -2.728992
3.905042 12.600000 -2.702450
3.905042 12.650000 -2.675907
3.905042 12.700000 -2.649363
3.905042 12.750000 -2.634359
3.905042 12.800000 -2.619355
3.905042 12.850000 -2.604351
3.905042 12.900000 -2.589347
3.905042 12.950000 -2.585052
3.905042 13.000000 -2.580757
3.905042 13.050000 -2.576462
3.905042 13.100000 -2.572167
3.905042 13.150000 -2.578202
3.905042 13.200000 -2.584235
3.905042 13.250000 -2.590269
3.905042 13.300000 -2.596304
3.905042 13.350000 -2.614349
3.905042 13.400000 -2.632396
3.905042 13.450000 -2.650442
3.879783 11.000000 -4.437927
3.879783 11.050000 -4.373572
3.879783 11.100000 -4.309218
3.879783 11.150000 -4.244493
3.879783 11.200000 -4.179768
3.879783 11.250000 -4.115042
3.879783 11.300000 -4.050317
3.879783 11.350000 -3.986251
3.879783 11.400000 -3.922187
3.879783 11.450000 -3.858122
3.879783 11.500000 -3.794057
3.879783 11.550000 -3.731905
3.879783 11.600000 -3.669754
3.879783 11.650000 -3.607602
3.879783 11.700000 -3.545450
3.879783 11.750000 -3.486615
3.879783 11.800000 -3.427781
3.879783 11.850000 -3.368946
3.879783 11.900000 -3.310112
3.879783 11.950000 -3.256198
3.879783 12.000000 -3.202284
3.879783 12.050000 -3.148371
3.879783 12.100000 -3.094458
3.879783 12.150000 -3.047507
3.879783 12.200000 -3.000557
3.879783 12.250000 -2.953607
3.879783 12.300000 -2.906657
3.879783 12.350000 -2.869150
3.879783 12.400000 -2.831643
3.879783 12.450000 -2.794137
3.879783 12.500000 -2.756629
3.879783 12.550000 -2.730387
3.879783 12.600000 -2.704145
3.879783 12.650000 -2.677904
3.879783 12.700000 -2.651662
3.879783 12.750000 -2.636902
3.879783 12.800000 -2.622141
3.879783 12.850000 -2.607381
3.879783 12.900000 -2.592621
3.879783 12.950000 -2.588497
3.879783 13.000000 -2.584373
3.879783 13.050000 -2.580250
3.879783 13.100000 -2.576125
3.879783 13.150000 -2.582242
3.879783 13.200000 -2.588359
3.879783 13.250000 -2.594476
3.879783 13.300000 -2.600593
3.879783 13.350000 -2.618653
3.879783 13.400000 -2.636713
3.879783 13.450000 -2.654773
3.854523 11.000000 -4.431565
3.854523 11.050000 -4.367599
3.854523 11.100000 -4.303632
3.854523 11.150000 -4.239215
3.854523 11.200000 -4.174799
3.854523 11.250000 -4.110382
3.854523 11.300000 -4.045966
3.854523 11.350000 -3.982144
3.854523 11.400000 -3.918323
3.854523 11.450000 -3.854501
3.854523 11.500000 -3.790680
3.854523 11.550000 -3.728725
3.854523 11.600000 -3.666771
3.854523 11.650000 -3.604818
3.854523 11.700000 -3.542863
3.854523 11.750000 -3.484209
3.854523 11.800000 -3.425554
3.854523 11.850000 -3.366898
3.854523 11.900000 -3.308244
3.854523 11.950000 -3.254525
3.854523 12.000000 -3.200807
3.854523 12.050000 -3.147089
3.854523 12.100000 -3.093369
3.854523 12.150000 -3.046665
3.854523 12.200000 -2.999960
3.854523 12.250000 -2.953255
3.854523 12.300000 -2.906550
3.854523 12.350000 -2.869344
3.854523 12.400000 -2.832136
3.854523 12.450000 -2.794930
3.854523 12.500000 -2.757722
