#Median black hole mass (Mbh_median) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with a redshift-independent black hole mass--galaxy bulge mass relation.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(Mbh_median)[Msun]
7.522556 11.750000 7.180809
7.522556 11.800000 7.287973
7.522556 11.850000 7.395138
7.522556 11.900000 7.502303
7.522556 11.950000 7.604790
7.522556 12.000000 7.707277
7.522556 12.050000 7.809763
7.522556 12.100000 7.912250
7.478440 11.000000 5.431473
7.478440 11.050000 5.554414
7.478440 11.100000 5.677355
7.478440 11.150000 5.797112
7.478440 11.200000 5.916868
7.478440 11.250000 6.036625
7.478440 11.300000 6.156381
7.478440 11.350000 6.272352
7.478440 11.400000 6.388323
7.478440 11.450000 6.504294
7.478440 11.500000 6.620265
7.478440 11.550000 6.731942
7.478440 11.600000 6.843618
7.478440 11.650000 6.955295
7.478440 11.700000 7.066972
7.478440 11.750000 7.174019
7.478440 11.800000 7.281065
7.478440 11.850000 7.388112
7.478440 11.900000 7.495159
7.478440 11.950000 7.597542
7.478440 12.000000 7.699925
7.478440 12.050000 7.802308
7.478440 12.100000 7.904692
7.435002 11.000000 5.425633
7.435002 11.050000 5.548381
7.435002 11.100000 5.671128
7.435002 11.150000 5.790713
7.435002 11.200000 5.910299
7.435002 11.250000 6.029884
7.435002 11.300000 6.149469
7.435002 11.350000 6.265294
7.435002 11.400000 6.381119
7.435002 11.450000 6.496944
7.435002 11.500000 6.612769
7.435002 11.550000 6.724326
7.435002 11.600000 6.835882
7.435002 11.650000 6.947439
7.435002 11.700000 7.058995
7.435002 11.750000 7.165945
7.435002 11.800000 7.272896
7.435002 11.850000 7.379846
7.435002 11.900000 7.486796
7.435002 11.950000 7.589097
7.435002 12.000000 7.691398
7.435002 12.050000 7.793700
7.435002 12.100000 7.896001
7.435002 12.150000 7.993764
7.391565 11.000000 5.419794
7.391565 11.050000 5.542347
7.391565 11.100000 5.664901
7.391565 11.150000 5.784315
7.391565 11.200000 5.903729
7.391565 11.250000 6.023143
7.391565 11.300000 6.142557
7.391565 11.350000 6.258236
7.391565 11.400000 6.373915
7.391565 11.450000 6.489594
7.391565 11.500000 6.605273
7.391565 11.550000 6.716710
7.391565 11.600000 6.828146
7.391565 11.650000 6.939582
7.391565 11.700000 7.051019
7.391565 11.750000 7.157872
7.391565 11.800000 7.264726
7.391565 11.850000 7.371580
7.391565 11.900000 7.478433
7.391565 11.950000 7.580652
7.391565 12.000000 7.682872
7.391565 12.050000 7.785091
7.391565 12.100000 7.887310
7.391565 12.150000 7.985004
7.348127 11.000000 5.413954
7.348127 11.050000 5.536314
7.348127 11.100000 5.658674
7.348127 11.150000 5.777917
7.348127 11.200000 5.897160
7.348127 11.250000 6.016403
7.348127 11.300000 6.135645
7.348127 11.350000 6.251179
7.348127 11.400000 6.366712
7.348127 11.450000 6.482245
7.348127 11.500000 6.597778
7.348127 11.550000 6.709094
7.348127 11.600000 6.820410
7.348127 11.650000 6.931726
7.348127 11.700000 7.043042
7.348127 11.750000 7.149799
7.348127 11.800000 7.256556
7.348127 11.850000 7.363313
7.348127 11.900000 7.470070
7.348127 11.950000 7.572208
7.348127 12.000000 7.674345
7.348127 12.050000 7.776482
7.348127 12.100000 7.878620
7.348127 12.150000 7.976244
7.305357 11.000000 5.412934
7.305357 11.050000 5.535145
7.305357 11.100000 5.657357
7.305357 11.150000 5.776466
7.305357 11.200000 5.895575
7.305357 11.250000 6.014684
7.305357 11.300000 6.133794
7.305357 11.350000 6.249211
7.305357 11.400000 6.364628
7.305357 11.450000 6.480046
7.305357 11.500000 6.595463
7.305357 11.550000 6.706683
7.305357 11.600000 6.817903
7.305357 11.650000 6.929123
7.305357 11.700000 7.040343
7.305357 11.750000 7.147024
7.305357 11.800000 7.253705
7.305357 11.850000 7.360386
7.305357 11.900000 7.467067
7.305357 11.950000 7.569141
7.305357 12.000000 7.671215
7.305357 12.050000 7.773289
7.305357 12.100000 7.875363
7.305357 12.150000 7.972952
7.262586 11.000000 5.411915
7.262586 11.050000 5.533977
7.262586 11.100000 5.656039
7.262586 11.150000 5.775015
7.262586 11.200000 5.893991
7.262586 11.250000 6.012966
7.262586 11.300000 6.131942
7.262586 11.350000 6.247244
7.262586 11.400000 6.362545
7.262586 11.450000 6.477847
7.262586 11.500000 6.593149
7.262586 11.550000 6.704273
7.262586 11.600000 6.815397
7.262586 11.650000 6.926521
7.262586 11.700000 7.037645
7.262586 11.750000 7.144250
7.262586 11.800000 7.250854
7.262586 11.850000 7.357459
7.262586 11.900000 7.464064
7.262586 11.950000 7.566075
7.262586 12.000000 7.668086
7.262586 12.050000 7.770096
7.262586 12.100000 7.872107
7.262586 12.150000 7.969659
7.262586 12.200000 8.067212
7.219816 11.000000 5.410895
7.219816 11.050000 5.532809
7.219816 11.100000 5.654722
7.219816 11.150000 5.773564
7.219816 11.200000 5.892406
7.219816 11.250000 6.011248
7.219816 11.300000 6.130090
7.219816 11.350000 6.245276
7.219816 11.400000 6.360462
7.219816 11.450000 6.475648
7.219816 11.500000 6.590834
7.219816 11.550000 6.701862
7.219816 11.600000 6.812890
7.219816 11.650000 6.923918
7.219816 11.700000 7.034946
7.219816 11.750000 7.141475
7.219816 11.800000 7.248003
7.219816 11.850000 7.354532
7.219816 11.900000 7.461061
7.219816 11.950000 7.563008
7.219816 12.000000 7.664956
7.219816 12.050000 7.766904
7.219816 12.100000 7.868851
7.219816 12.150000 7.966367
7.219816 12.200000 8.063883
7.177703 11.000000 5.408840
7.177703 11.050000 5.530616
7.177703 11.100000 5.652392
7.177703 11.150000 5.771111
7.177703 11.200000 5.889831
7.177703 11.250000 6.008551
7.177703 11.300000 6.127271
7.177703 11.350000 6.242352
7.177703 11.400000 6.357434
7.177703 11.450000 6.472515
7.177703 11.500000 6.587597
7.177703 11.550000 6.698540
7.177703 11.600000 6.809482
7.177703 11.650000 6.920425
7.177703 11.700000 7.031368
7.177703 11.750000 7.137829
7.177703 11.800000 7.244291
7.177703 11.850000 7.350753
7.177703 11.900000 7.457215
7.177703 11.950000 7.559108
7.177703 12.000000 7.661001
7.177703 12.050000 7.762894
7.177703 12.100000 7.864787
7.177703 12.150000 7.962268
7.177703 12.200000 8.059750
7.135591 11.000000 5.406785
7.135591 11.050000 5.528423
7.135591 11.100000 5.650061
7.135591 11.150000 5.768659
7.135591 11.200000 5.887256
7.135591 11.250000 6.005854
7.135591 11.300000 6.124451
7.135591 11.350000 6.239428
7.135591 11.400000 6.354405
7.135591 11.450000 6.469383
7.135591 11.500000 6.584360
7.135591 11.550000 6.695217
7.135591 11.600000 6.806074
7.135591 11.650000 6.916932
7.135591 11.700000 7.027789
7.135591 11.750000 7.134184
7.135591 11.800000 7.240579
7.135591 11.850000 7.346974
7.135591 11.900000 7.453369
7.135591 11.950000 7.555207
7.135591 12.000000 7.657045
7.135591 12.050000 7.758884
7.135591 12.100000 7.860722
7.135591 12.150000 7.958169
7.135591 12.200000 8.055616
7.135591 12.250000 8.153064
7.093478 11.000000 5.404730
7.093478 11.050000 5.526230
7.093478 11.100000 5.647731
7.093478 11.150000 5.766206
7.093478 11.200000 5.884681
7.093478 11.250000 6.003156
7.093478 11.300000 6.121632
7.093478 11.350000 6.236504
7.093478 11.400000 6.351377
7.093478 11.450000 6.466250
7.093478 11.500000 6.581123
7.093478 11.550000 6.691895
7.093478 11.600000 6.802667
7.093478 11.650000 6.913439
7.093478 11.700000 7.024210
7.093478 11.750000 7.130539
7.093478 11.800000 7.236867
7.093478 11.850000 7.343195
7.093478 11.900000 7.449523
7.093478 11.950000 7.551306
7.093478 12.000000 7.653090
7.093478 12.050000 7.754874
7.093478 12.100000 7.856658
7.093478 12.150000 7.954070
7.093478 12.200000 8.051483
7.093478 12.250000 8.148896
7.052012 11.000000 5.400944
7.052012 11.050000 5.522314
7.052012 11.100000 5.643685
7.052012 11.150000 5.762047
7.052012 11.200000 5.880409
7.052012 11.250000 5.998771
7.052012 11.300000 6.117133
7.052012 11.350000 6.231912
7.052012 11.400000 6.346691
7.052012 11.450000 6.461470
7.052012 11.500000 6.576248
7.052012 11.550000 6.686946
7.052012 11.600000 6.797644
7.052012 11.650000 6.908342
7.052012 11.700000 7.019039
7.052012 11.750000 7.125312
7.052012 11.800000 7.231584
7.052012 11.850000 7.337856
7.052012 11.900000 7.444129
7.052012 11.950000 7.545869
7.052012 12.000000 7.647610
7.052012 12.050000 7.749350
7.052012 12.100000 7.851091
7.052012 12.150000 7.948474
7.052012 12.200000 8.045857
7.052012 12.250000 8.143240
7.010547 11.000000 5.397158
7.010547 11.050000 5.518399
7.010547 11.100000 5.639639
7.010547 11.150000 5.757888
7.010547 11.200000 5.876137
7.010547 11.250000 5.994386
7.010547 11.300000 6.112635
7.010547 11.350000 6.227320
7.010547 11.400000 6.342005
7.010547 11.450000 6.456689
7.010547 11.500000 6.571374
7.010547 11.550000 6.681998
7.010547 11.600000 6.792621
7.010547 11.650000 6.903245
7.010547 11.700000 7.013868
7.010547 11.750000 7.120085
7.010547 11.800000 7.226301
7.010547 11.850000 7.332518
7.010547 11.900000 7.438734
7.010547 11.950000 7.540432
7.010547 12.000000 7.642129
7.010547 12.050000 7.743826
7.010547 12.100000 7.845523
7.010547 12.150000 7.942877
7.010547 12.200000 8.040230
7.010547 12.250000 8.137584
6.969082 11.000000 5.393373
6.969082 11.050000 5.514483
6.969082 11.100000 5.635593
6.969082 11.150000 5.753729
6.969082 11.200000 5.871865
6.969082 11.250000 5.990001
6.969082 11.300000 6.108137
6.969082 11.350000 6.222727
6.969082 11.400000 6.337318
6.969082 11.450000 6.451909
6.969082 11.500000 6.566500
6.969082 11.550000 6.677049
6.969082 11.600000 6.787598
6.969082 11.650000 6.898148
6.969082 11.700000 7.008697
6.969082 11.750000 7.114858
6.969082 11.800000 7.221019
6.969082 11.850000 7.327179
6.969082 11.900000 7.433340
6.969082 11.950000 7.534994
6.969082 12.000000 7.636648
6.969082 12.050000 7.738302
6.969082 12.100000 7.839956
6.969082 12.150000 7.937280
6.969082 12.200000 8.034604
6.969082 12.250000 8.131928
6.969082 12.300000 8.229251
6.928253 11.000000 5.388024
6.928253 11.050000 5.509013
6.928253 11.100000 5.630002
6.928253 11.150000 5.748035
6.928253 11.200000 5.866069
6.928253 11.250000 5.984102
6.928253 11.300000 6.102135
6.928253 11.350000 6.216645
6.928253 11.400000 6.331154
6.928253 11.450000 6.445663
6.928253 11.500000 6.560172
6.928253 11.550000 6.670661
6.928253 11.600000 6.781150
6.928253 11.650000 6.891638
6.928253 11.700000 7.002127
6.928253 11.750000 7.108247
6.928253 11.800000 7.214366
6.928253 11.850000 7.320486
6.928253 11.900000 7.426605
6.928253 11.950000 7.528231
6.928253 12.000000 7.629858
6.928253 12.050000 7.731484
6.928253 12.100000 7.833110
6.928253 12.150000 7.930415
6.928253 12.200000 8.027721
6.928253 12.250000 8.125027
6.928253 12.300000 8.222332
6.887425 11.000000 5.382675
6.887425 11.050000 5.503542
6.887425 11.100000 5.624410
6.887425 11.150000 5.742341
6.887425 11.200000 5.860272
6.887425 11.250000 5.978203
6.887425 11.300000 6.096134
6.887425 11.350000 6.210562
6.887425 11.400000 6.324990
6.887425 11.450000 6.439417
6.887425 11.500000 6.553845
6.887425 11.550000 6.664273
6.887425 11.600000 6.774701
6.887425 11.650000 6.885129
6.887425 11.700000 6.995557
6.887425 11.750000 7.101636
6.887425 11.800000 7.207714
6.887425 11.850000 7.313792
6.887425 11.900000 7.419870
6.887425 11.950000 7.521469
6.887425 12.000000 7.623067
6.887425 12.050000 7.724665
6.887425 12.100000 7.826263
6.887425 12.150000 7.923551
6.887425 12.200000 8.020838
6.887425 12.250000 8.118126
6.887425 12.300000 8.215413
6.846597 11.000000 5.377326
6.846597 11.050000 5.498072
6.846597 11.100000 5.618819
6.846597 11.150000 5.736647
6.846597 11.200000 5.854476
6.846597 11.250000 5.972305
6.846597 11.300000 6.090133
6.846597 11.350000 6.204479
6.846597 11.400000 6.318825
6.846597 11.450000 6.433171
6.846597 11.500000 6.547517
6.846597 11.550000 6.657885
6.846597 11.600000 6.768252
6.846597 11.650000 6.878620
6.846597 11.700000 6.988987
6.846597 11.750000 7.095024
6.846597 11.800000 7.201061
6.846597 11.850000 7.307098
6.846597 11.900000 7.413135
6.846597 11.950000 7.514706
6.846597 12.000000 7.616276
6.846597 12.050000 7.717846
6.846597 12.100000 7.819417
6.846597 12.150000 7.916686
6.846597 12.200000 8.013955
6.846597 12.250000 8.111225
6.846597 12.300000 8.208494
6.846597 12.350000 8.301569
6.806396 11.000000 5.370541
6.806396 11.050000 5.491176
6.806396 11.100000 5.611811
6.806396 11.150000 5.729549
6.806396 11.200000 5.847287
6.806396 11.250000 5.965025
6.806396 11.300000 6.082763
6.806396 11.350000 6.197041
6.806396 11.400000 6.311320
6.806396 11.450000 6.425598
6.806396 11.500000 6.539876
6.806396 11.550000 6.650198
6.806396 11.600000 6.760521
6.806396 11.650000 6.870843
6.806396 11.700000 6.981166
6.806396 11.750000 7.087178
6.806396 11.800000 7.193191
6.806396 11.850000 7.299203
6.806396 11.900000 7.405216
6.806396 11.950000 7.506776
6.806396 12.000000 7.608337
6.806396 12.050000 7.709898
6.806396 12.100000 7.811458
6.806396 12.150000 7.908726
6.806396 12.200000 8.005993
6.806396 12.250000 8.103260
6.806396 12.300000 8.200528
6.806396 12.350000 8.293607
6.766195 11.000000 5.363756
6.766195 11.050000 5.484280
6.766195 11.100000 5.604803
6.766195 11.150000 5.722451
6.766195 11.200000 5.840098
6.766195 11.250000 5.957746
6.766195 11.300000 6.075393
6.766195 11.350000 6.189604
6.766195 11.400000 6.303814
6.766195 11.450000 6.418024
6.766195 11.500000 6.532235
6.766195 11.550000 6.642512
6.766195 11.600000 6.752789
6.766195 11.650000 6.863067
6.766195 11.700000 6.973344
6.766195 11.750000 7.079332
6.766195 11.800000 7.185320
6.766195 11.850000 7.291308
6.766195 11.900000 7.397296
6.766195 11.950000 7.498847
6.766195 12.000000 7.600398
6.766195 12.050000 7.701949
6.766195 12.100000 7.803500
6.766195 12.150000 7.900765
6.766195 12.200000 7.998031
6.766195 12.250000 8.095296
6.766195 12.300000 8.192562
6.766195 12.350000 8.285645
6.725995 11.000000 5.356971
6.725995 11.050000 5.477383
6.725995 11.100000 5.597796
6.725995 11.150000 5.715353
6.725995 11.200000 5.832910
6.725995 11.250000 5.950466
6.725995 11.300000 6.068023
6.725995 11.350000 6.182166
6.725995 11.400000 6.296308
6.725995 11.450000 6.410451
6.725995 11.500000 6.524593
6.725995 11.550000 6.634826
6.725995 11.600000 6.745058
6.725995 11.650000 6.855290
6.725995 11.700000 6.965522
6.725995 11.750000 7.071486
6.725995 11.800000 7.177449
6.725995 11.850000 7.283413
6.725995 11.900000 7.389376
6.725995 11.950000 7.490918
6.725995 12.000000 7.592459
6.725995 12.050000 7.694000
6.725995 12.100000 7.795542
6.725995 12.150000 7.892805
6.725995 12.200000 7.990069
6.725995 12.250000 8.087332
6.725995 12.300000 8.184596
6.725995 12.350000 8.277682
6.686412 11.000000 5.353174
6.686412 11.050000 5.473510
6.686412 11.100000 5.593845
6.686412 11.150000 5.711342
6.686412 11.200000 5.828838
6.686412 11.250000 5.946334
6.686412 11.300000 6.063831
6.686412 11.350000 6.177931
6.686412 11.400000 6.292031
6.686412 11.450000 6.406131
6.686412 11.500000 6.520231
6.686412 11.550000 6.630440
6.686412 11.600000 6.740648
6.686412 11.650000 6.850857
6.686412 11.700000 6.961066
6.686412 11.750000 7.067024
6.686412 11.800000 7.172982
6.686412 11.850000 7.278940
6.686412 11.900000 7.384898
6.686412 11.950000 7.486448
6.686412 12.000000 7.587999
6.686412 12.050000 7.689549
6.686412 12.100000 7.791099
6.686412 12.150000 7.888381
6.686412 12.200000 7.985663
6.686412 12.250000 8.082946
6.686412 12.300000 8.180228
6.686412 12.350000 8.273348
6.686412 12.400000 8.366467
6.646829 11.000000 5.349378
6.646829 11.050000 5.469636
6.646829 11.100000 5.589895
6.646829 11.150000 5.707331
6.646829 11.200000 5.824766
6.646829 11.250000 5.942202
6.646829 11.300000 6.059638
6.646829 11.350000 6.173696
6.646829 11.400000 6.287753
6.646829 11.450000 6.401811
6.646829 11.500000 6.515869
6.646829 11.550000 6.626054
6.646829 11.600000 6.736239
6.646829 11.650000 6.846424
6.646829 11.700000 6.956610
6.646829 11.750000 7.062562
6.646829 11.800000 7.168515
6.646829 11.850000 7.274467
6.646829 11.900000 7.380420
6.646829 11.950000 7.481979
6.646829 12.000000 7.583538
6.646829 12.050000 7.685097
6.646829 12.100000 7.786656
6.646829 12.150000 7.883957
6.646829 12.200000 7.981258
6.646829 12.250000 8.078559
6.646829 12.300000 8.175860
6.646829 12.350000 8.269013
6.646829 12.400000 8.362166
6.607246 11.000000 5.345581
6.607246 11.050000 5.465763
6.607246 11.100000 5.585945
6.607246 11.150000 5.703320
6.607246 11.200000 5.820695
6.607246 11.250000 5.938070
6.607246 11.300000 6.055445
6.607246 11.350000 6.169460
6.607246 11.400000 6.283476
6.607246 11.450000 6.397491
6.607246 11.500000 6.511507
6.607246 11.550000 6.621668
6.607246 11.600000 6.731830
6.607246 11.650000 6.841992
6.607246 11.700000 6.952153
6.607246 11.750000 7.058100
6.607246 11.800000 7.164048
6.607246 11.850000 7.269995
6.607246 11.900000 7.375942
6.607246 11.950000 7.477510
6.607246 12.000000 7.579078
6.607246 12.050000 7.680646
6.607246 12.100000 7.782214
6.607246 12.150000 7.879534
6.607246 12.200000 7.976853
6.607246 12.250000 8.074173
6.607246 12.300000 8.171493
6.607246 12.350000 8.264679
6.607246 12.400000 8.357865
6.568271 11.000000 5.342000
6.568271 11.050000 5.462120
6.568271 11.100000 5.582240
6.568271 11.150000 5.699569
6.568271 11.200000 5.816898
6.568271 11.250000 5.934226
6.568271 11.300000 6.051555
6.568271 11.350000 6.165541
6.568271 11.400000 6.279527
6.568271 11.450000 6.393513
6.568271 11.500000 6.507500
6.568271 11.550000 6.617650
6.568271 11.600000 6.727800
6.568271 11.650000 6.837950
6.568271 11.700000 6.948100
6.568271 11.750000 7.054052
6.568271 11.800000 7.160005
6.568271 11.850000 7.265957
6.568271 11.900000 7.371909
6.568271 11.950000 7.473496
6.568271 12.000000 7.575083
6.568271 12.050000 7.676670
6.568271 12.100000 7.778257
6.568271 12.150000 7.875604
6.568271 12.200000 7.972951
6.568271 12.250000 8.070299
6.568271 12.300000 8.167646
6.568271 12.350000 8.260872
6.568271 12.400000 8.354099
6.529297 11.000000 5.338419
6.529297 11.050000 5.458477
6.529297 11.100000 5.578535
6.529297 11.150000 5.695818
6.529297 11.200000 5.813100
6.529297 11.250000 5.930382
6.529297 11.300000 6.047665
6.529297 11.350000 6.161622
6.529297 11.400000 6.275579
6.529297 11.450000 6.389536
6.529297 11.500000 6.503493
6.529297 11.550000 6.613631
6.529297 11.600000 6.723770
6.529297 11.650000 6.833908
6.529297 11.700000 6.944046
6.529297 11.750000 7.050004
6.529297 11.800000 7.155962
6.529297 11.850000 7.261919
6.529297 11.900000 7.367877
6.529297 11.950000 7.469483
6.529297 12.000000 7.571088
6.529297 12.050000 7.672694
6.529297 12.100000 7.774299
6.529297 12.150000 7.871674
6.529297 12.200000 7.969049
6.529297 12.250000 8.066424
6.529297 12.300000 8.163799
6.529297 12.350000 8.257066
6.529297 12.400000 8.350333
6.529297 12.450000 8.443600
6.490323 11.000000 5.334838
6.490323 11.050000 5.454835
6.490323 11.100000 5.574831
6.490323 11.150000 5.692067
6.490323 11.200000 5.809303
6.490323 11.250000 5.926539
6.490323 11.300000 6.043775
6.490323 11.350000 6.157702
6.490323 11.400000 6.271630
6.490323 11.450000 6.385558
6.490323 11.500000 6.499485
6.490323 11.550000 6.609612
6.490323 11.600000 6.719739
6.490323 11.650000 6.829866
6.490323 11.700000 6.939993
6.490323 11.750000 7.045956
6.490323 11.800000 7.151919
6.490323 11.850000 7.257882
6.490323 11.900000 7.363845
6.490323 11.950000 7.465469
6.490323 12.000000 7.567093
6.490323 12.050000 7.668718
6.490323 12.100000 7.770342
6.490323 12.150000 7.867745
6.490323 12.200000 7.965147
6.490323 12.250000 8.062550
6.490323 12.300000 8.159953
6.490323 12.350000 8.253260
6.490323 12.400000 8.346567
6.490323 12.450000 8.439874
6.451947 11.000000 5.329756
6.451947 11.050000 5.449694
6.451947 11.100000 5.569631
6.451947 11.150000 5.686826
6.451947 11.200000 5.804021
6.451947 11.250000 5.921216
6.451947 11.300000 6.038411
6.451947 11.350000 6.152317
6.451947 11.400000 6.266222
6.451947 11.450000 6.380127
6.451947 11.500000 6.494033
6.451947 11.550000 6.604156
6.451947 11.600000 6.714279
6.451947 11.650000 6.824403
6.451947 11.700000 6.934526
6.451947 11.750000 7.040502
6.451947 11.800000 7.146479
6.451947 11.850000 7.252455
6.451947 11.900000 7.358432
6.451947 11.950000 7.460083
6.451947 12.000000 7.561734
6.451947 12.050000 7.663386
6.451947 12.100000 7.765037
6.451947 12.150000 7.862474
6.451947 12.200000 7.959910
6.451947 12.250000 8.057347
6.451947 12.300000 8.154783
6.451947 12.350000 8.248130
6.451947 12.400000 8.341478
6.451947 12.450000 8.434825
6.413572 11.000000 5.324673
6.413572 11.050000 5.444552
6.413572 11.100000 5.564432
6.413572 11.150000 5.681586
6.413572 11.200000 5.798740
6.413572 11.250000 5.915894
6.413572 11.300000 6.033048
6.413572 11.350000 6.146931
6.413572 11.400000 6.260814
6.413572 11.450000 6.374697
6.413572 11.500000 6.488580
6.413572 11.550000 6.598700
6.413572 11.600000 6.708819
6.413572 11.650000 6.818939
6.413572 11.700000 6.929059
6.413572 11.750000 7.035049
