#Average average specific black hole accretion rate (SBHAR) to specific star formation rate (SSFR) ratio as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(SBHAR/SSFR)
0.229430 13.700000 0.251749
0.229430 13.750000 0.315865
0.229430 13.800000 0.379981
0.229430 13.850000 0.444094
0.229430 13.900000 0.508210
0.229430 13.950000 0.572126
0.229430 14.000000 0.636039
0.229430 14.050000 0.699954
0.229430 14.100000 0.763870
0.229430 14.150000 0.827538
0.229430 14.200000 0.891209
0.229430 14.250000 0.954877
0.229430 14.300000 1.018547
0.229430 14.350000 1.081812
0.229430 14.400000 1.145079
0.229430 14.450000 1.208346
0.229430 14.500000 1.271611
0.229430 14.550000 1.334331
0.229430 14.600000 1.397053
0.229430 14.650000 1.459774
0.229430 14.700000 1.522495
0.229430 14.750000 1.584632
0.229430 14.800000 1.646770
0.229430 14.850000 1.708907
0.229430 14.900000 1.771045
0.229430 14.950000 1.832639
0.223066 11.000000 -0.164321
0.223066 11.050000 -0.172187
0.223066 11.100000 -0.180054
0.223066 11.150000 -0.190439
0.223066 11.200000 -0.200824
0.223066 11.250000 -0.211210
0.223066 11.300000 -0.221595
0.223066 11.350000 -0.233308
0.223066 11.400000 -0.245023
0.223066 11.450000 -0.256735
0.223066 11.500000 -0.268447
0.223066 11.550000 -0.279460
0.223066 11.600000 -0.290472
0.223066 11.650000 -0.301483
0.223066 11.700000 -0.312495
0.223066 11.750000 -0.323325
0.223066 11.800000 -0.334154
0.223066 11.850000 -0.344982
0.223066 11.900000 -0.355811
0.223066 11.950000 -0.368933
0.223066 12.000000 -0.382054
0.223066 12.050000 -0.395175
0.223066 12.100000 -0.408295
0.223066 12.150000 -0.424831
0.223066 12.200000 -0.441368
0.223066 12.250000 -0.457904
0.223066 12.300000 -0.474439
0.223066 12.350000 -0.493411
0.223066 12.400000 -0.512382
0.223066 12.450000 -0.531354
0.223066 12.500000 -0.550325
0.223066 12.550000 -0.566088
0.223066 12.600000 -0.581852
0.223066 12.650000 -0.597615
0.223066 12.700000 -0.613379
0.223066 12.750000 -0.611570
0.223066 12.800000 -0.609761
0.223066 12.850000 -0.607952
0.223066 12.900000 -0.606144
0.223066 12.950000 -0.573854
0.223066 13.000000 -0.541563
0.223066 13.050000 -0.509272
0.223066 13.100000 -0.476982
0.223066 13.150000 -0.421717
0.223066 13.200000 -0.366454
0.223066 13.250000 -0.311190
0.223066 13.300000 -0.255926
0.223066 13.350000 -0.192840
0.223066 13.400000 -0.129755
0.223066 13.450000 -0.066669
0.223066 13.500000 -0.003583
0.223066 13.550000 0.060500
0.223066 13.600000 0.124582
0.223066 13.650000 0.188666
0.223066 13.700000 0.252748
0.223066 13.750000 0.316651
0.223066 13.800000 0.380554
0.223066 13.850000 0.444459
0.223066 13.900000 0.508362
0.223066 13.950000 0.572046
0.223066 14.000000 0.635732
0.223066 14.050000 0.699417
0.223066 14.100000 0.763102
0.223066 14.150000 0.826551
0.223066 14.200000 0.890000
0.223066 14.250000 0.953447
0.223066 14.300000 1.016896
0.223066 14.350000 1.079958
0.223066 14.400000 1.143021
0.223066 14.450000 1.206084
0.223066 14.500000 1.269147
0.223066 14.550000 1.331683
0.223066 14.600000 1.394217
0.223066 14.650000 1.456754
0.223066 14.700000 1.519289
0.223066 14.750000 1.581257
0.223066 14.800000 1.643224
0.223066 14.850000 1.705191
0.223066 14.900000 1.767157
0.223066 14.950000 1.828592
0.216800 11.000000 -0.167415
0.216800 11.050000 -0.175414
0.216800 11.100000 -0.183412
0.216800 11.150000 -0.194000
0.216800 11.200000 -0.204587
0.216800 11.250000 -0.215176
0.216800 11.300000 -0.225763
0.216800 11.350000 -0.237705
0.216800 11.400000 -0.249647
0.216800 11.450000 -0.261588
0.216800 11.500000 -0.273532
0.216800 11.550000 -0.284714
0.216800 11.600000 -0.295896
0.216800 11.650000 -0.307078
0.216800 11.700000 -0.318262
0.216800 11.750000 -0.329209
0.216800 11.800000 -0.340157
0.216800 11.850000 -0.351105
0.216800 11.900000 -0.362054
0.216800 11.950000 -0.375329
0.216800 12.000000 -0.388607
0.216800 12.050000 -0.401882
0.216800 12.100000 -0.415159
0.216800 12.150000 -0.431922
0.216800 12.200000 -0.448685
0.216800 12.250000 -0.465450
0.216800 12.300000 -0.482213
0.216800 12.350000 -0.501417
0.216800 12.400000 -0.520622
0.216800 12.450000 -0.539827
0.216800 12.500000 -0.559031
0.216800 12.550000 -0.574759
0.216800 12.600000 -0.590487
0.216800 12.650000 -0.606216
0.216800 12.700000 -0.621946
0.216800 12.750000 -0.619416
0.216800 12.800000 -0.616886
0.216800 12.850000 -0.614356
0.216800 12.900000 -0.611827
0.216800 12.950000 -0.578456
0.216800 13.000000 -0.545086
0.216800 13.050000 -0.511715
0.216800 13.100000 -0.478343
0.216800 13.150000 -0.422471
0.216800 13.200000 -0.366597
0.216800 13.250000 -0.310725
0.216800 13.300000 -0.254852
0.216800 13.350000 -0.191665
0.216800 13.400000 -0.128477
0.216800 13.450000 -0.065290
0.216800 13.500000 -0.002104
0.216800 13.550000 0.061841
0.216800 13.600000 0.125786
0.216800 13.650000 0.189731
0.216800 13.700000 0.253677
0.216800 13.750000 0.317360
0.216800 13.800000 0.381042
0.216800 13.850000 0.444726
0.216800 13.900000 0.508408
0.216800 13.950000 0.571857
0.216800 14.000000 0.635306
0.216800 14.050000 0.698754
0.216800 14.100000 0.762203
0.216800 14.150000 0.825426
0.216800 14.200000 0.888648
0.216800 14.250000 0.951872
0.216800 14.300000 1.015094
0.216800 14.350000 1.077949
0.216800 14.400000 1.140805
0.216800 14.450000 1.203661
0.216800 14.500000 1.266515
0.216800 14.550000 1.328864
0.216800 14.600000 1.391211
0.216800 14.650000 1.453560
0.216800 14.700000 1.515908
0.216800 14.750000 1.577704
0.216800 14.800000 1.639500
0.216800 14.850000 1.701296
0.216800 14.900000 1.763091
0.216800 14.950000 1.824366
0.210534 11.000000 -0.170509
0.210534 11.050000 -0.178639
0.210534 11.100000 -0.186771
0.210534 11.150000 -0.197560
0.210534 11.200000 -0.208351
0.210534 11.250000 -0.219139
0.210534 11.300000 -0.229930
0.210534 11.350000 -0.242102
0.210534 11.400000 -0.254272
0.210534 11.450000 -0.266443
0.210534 11.500000 -0.278614
0.210534 11.550000 -0.289967
0.210534 11.600000 -0.301321
0.210534 11.650000 -0.312673
0.210534 11.700000 -0.324027
0.210534 11.750000 -0.335093
0.210534 11.800000 -0.346162
0.210534 11.850000 -0.357228
0.210534 11.900000 -0.368296
0.210534 11.950000 -0.381727
0.210534 12.000000 -0.395159
0.210534 12.050000 -0.408588
0.210534 12.100000 -0.422021
0.210534 12.150000 -0.439010
0.210534 12.200000 -0.456003
0.210534 12.250000 -0.472994
0.210534 12.300000 -0.489986
0.210534 12.350000 -0.509423
0.210534 12.400000 -0.528862
0.210534 12.450000 -0.548299
0.210534 12.500000 -0.567738
0.210534 12.550000 -0.583430
0.210534 12.600000 -0.599125
0.210534 12.650000 -0.614818
0.210534 12.700000 -0.630512
0.210534 12.750000 -0.627261
0.210534 12.800000 -0.624010
0.210534 12.850000 -0.620760
0.210534 12.900000 -0.617510
0.210534 12.950000 -0.583058
0.210534 13.000000 -0.548607
0.210534 13.050000 -0.514157
0.210534 13.100000 -0.479706
0.210534 13.150000 -0.423223
0.210534 13.200000 -0.366742
0.210534 13.250000 -0.310260
0.210534 13.300000 -0.253777
0.210534 13.350000 -0.190489
0.210534 13.400000 -0.127201
0.210534 13.450000 -0.063913
0.210534 13.500000 -0.000624
0.210534 13.550000 0.063183
0.210534 13.600000 0.126991
0.210534 13.650000 0.190799
0.210534 13.700000 0.254605
0.210534 13.750000 0.318068
0.210534 13.800000 0.381530
0.210534 13.850000 0.444993
0.210534 13.900000 0.508455
0.210534 13.950000 0.571667
0.210534 14.000000 0.634879
0.210534 14.050000 0.698092
0.210534 14.100000 0.761303
0.210534 14.150000 0.824301
0.210534 14.200000 0.887297
0.210534 14.250000 0.950294
0.210534 14.300000 1.013290
0.210534 14.350000 1.075940
0.210534 14.400000 1.138588
0.210534 14.450000 1.201237
0.210534 14.500000 1.263886
0.210534 14.550000 1.326046
0.210534 14.600000 1.388207
0.210534 14.650000 1.450368
0.210534 14.700000 1.512528
0.210534 14.750000 1.574152
0.210534 14.800000 1.635775
0.210534 14.850000 1.697399
0.210534 14.900000 1.759023
0.210534 14.950000 1.820140
0.204268 11.000000 -0.173602
0.204268 11.050000 -0.181865
0.204268 11.100000 -0.190129
0.204268 11.150000 -0.201121
0.204268 11.200000 -0.212113
0.204268 11.250000 -0.223106
0.204268 11.300000 -0.234097
0.204268 11.350000 -0.246497
0.204268 11.400000 -0.258897
0.204268 11.450000 -0.271297
0.204268 11.500000 -0.283696
0.204268 11.550000 -0.295220
0.204268 11.600000 -0.306743
0.204268 11.650000 -0.318269
0.204268 11.700000 -0.329793
0.204268 11.750000 -0.340980
0.204268 11.800000 -0.352165
0.204268 11.850000 -0.363352
0.204268 11.900000 -0.374538
0.204268 11.950000 -0.388124
0.204268 12.000000 -0.401711
0.204268 12.050000 -0.415297
0.204268 12.100000 -0.428882
0.204268 12.150000 -0.446101
0.204268 12.200000 -0.463321
0.204268 12.250000 -0.480540
0.204268 12.300000 -0.497759
0.204268 12.350000 -0.517431
0.204268 12.400000 -0.537101
0.204268 12.450000 -0.556773
0.204268 12.500000 -0.576444
0.204268 12.550000 -0.592102
0.204268 12.600000 -0.607761
0.204268 12.650000 -0.623421
0.204268 12.700000 -0.639078
0.204268 12.750000 -0.635106
0.204268 12.800000 -0.631135
0.204268 12.850000 -0.627163
0.204268 12.900000 -0.623193
0.204268 12.950000 -0.587662
0.204268 13.000000 -0.552131
0.204268 13.050000 -0.516600
0.204268 13.100000 -0.481070
0.204268 13.150000 -0.423978
0.204268 13.200000 -0.366885
0.204268 13.250000 -0.309793
0.204268 13.300000 -0.252703
0.204268 13.350000 -0.189313
0.204268 13.400000 -0.125923
0.204268 13.450000 -0.062535
0.204268 13.500000 0.000854
0.204268 13.550000 0.064525
0.204268 13.600000 0.128195
0.204268 13.650000 0.191865
0.204268 13.700000 0.255534
0.204268 13.750000 0.318777
0.204268 13.800000 0.382019
0.204268 13.850000 0.445260
0.204268 13.900000 0.508503
0.204268 13.950000 0.571477
0.204268 14.000000 0.634453
0.204268 14.050000 0.697430
0.204268 14.100000 0.760404
0.204268 14.150000 0.823174
0.204268 14.200000 0.885945
0.204268 14.250000 0.948717
0.204268 14.300000 1.011487
0.204268 14.350000 1.073929
0.204268 14.400000 1.136371
0.204268 14.450000 1.198814
0.204268 14.500000 1.261255
0.204268 14.550000 1.323229
0.204268 14.600000 1.385202
0.204268 14.650000 1.447174
0.204268 14.700000 1.509148
0.204268 14.750000 1.570599
0.204268 14.800000 1.632051
0.204268 14.850000 1.693503
0.204268 14.900000 1.754956
0.204268 14.950000 1.815913
0.198098 11.000000 -0.176674
0.198098 11.050000 -0.185096
0.198098 11.100000 -0.193519
0.198098 11.150000 -0.204750
0.198098 11.200000 -0.215981
0.198098 11.250000 -0.227213
0.198098 11.300000 -0.238444
0.198098 11.350000 -0.251116
0.198098 11.400000 -0.263791
0.198098 11.450000 -0.276463
0.198098 11.500000 -0.289137
0.198098 11.550000 -0.300871
0.198098 11.600000 -0.312604
0.198098 11.650000 -0.324339
0.198098 11.700000 -0.336072
0.198098 11.750000 -0.347400
0.198098 11.800000 -0.358728
0.198098 11.850000 -0.370055
0.198098 11.900000 -0.381384
0.198098 11.950000 -0.395140
0.198098 12.000000 -0.408897
0.198098 12.050000 -0.422654
0.198098 12.100000 -0.436410
0.198098 12.150000 -0.453874
0.198098 12.200000 -0.471339
0.198098 12.250000 -0.488804
0.198098 12.300000 -0.506268
0.198098 12.350000 -0.526183
0.198098 12.400000 -0.546098
0.198098 12.450000 -0.566013
0.198098 12.500000 -0.585928
0.198098 12.550000 -0.601510
0.198098 12.600000 -0.617092
0.198098 12.650000 -0.632674
0.198098 12.700000 -0.648257
0.198098 12.750000 -0.643443
0.198098 12.800000 -0.638627
0.198098 12.850000 -0.633813
0.198098 12.900000 -0.628999
0.198098 12.950000 -0.592318
0.198098 13.000000 -0.555637
0.198098 13.050000 -0.518954
0.198098 13.100000 -0.482273
0.198098 13.150000 -0.424585
0.198098 13.200000 -0.366897
0.198098 13.250000 -0.309208
0.198098 13.300000 -0.251519
0.198098 13.350000 -0.188051
0.198098 13.400000 -0.124583
0.198098 13.450000 -0.061114
0.198098 13.500000 0.002354
0.198098 13.550000 0.065871
0.198098 13.600000 0.129388
0.198098 13.650000 0.192905
0.198098 13.700000 0.256423
0.198098 13.750000 0.319433
0.198098 13.800000 0.382444
0.198098 13.850000 0.445454
0.198098 13.900000 0.508465
0.198098 13.950000 0.571195
0.198098 14.000000 0.633925
0.198098 14.050000 0.696655
0.198098 14.100000 0.759386
0.198098 14.150000 0.821924
0.198098 14.200000 0.884462
0.198098 14.250000 0.947001
0.198098 14.300000 1.009539
0.198098 14.350000 1.071768
0.198098 14.400000 1.133999
0.198098 14.450000 1.196229
0.198098 14.500000 1.258460
0.198098 14.550000 1.320241
0.198098 14.600000 1.382024
0.198098 14.650000 1.443805
0.198098 14.700000 1.505587
0.198098 14.750000 1.566865
0.198098 14.800000 1.628144
0.198098 14.850000 1.689422
0.198098 14.900000 1.750702
0.198098 14.950000 1.811498
0.191928 11.000000 -0.179746
0.191928 11.050000 -0.188327
0.191928 11.100000 -0.196908
0.191928 11.150000 -0.208379
0.191928 11.200000 -0.219849
0.191928 11.250000 -0.231318
0.191928 11.300000 -0.242788
0.191928 11.350000 -0.255736
0.191928 11.400000 -0.268684
0.191928 11.450000 -0.281631
0.191928 11.500000 -0.294578
0.191928 11.550000 -0.306521
0.191928 11.600000 -0.318465
0.191928 11.650000 -0.330408
0.191928 11.700000 -0.342351
0.191928 11.750000 -0.353822
0.191928 11.800000 -0.365291
0.191928 11.850000 -0.376759
0.191928 11.900000 -0.388230
0.191928 11.950000 -0.402156
0.191928 12.000000 -0.416085
0.191928 12.050000 -0.430012
0.191928 12.100000 -0.443938
0.191928 12.150000 -0.461648
0.191928 12.200000 -0.479358
0.191928 12.250000 -0.497067
0.191928 12.300000 -0.514777
0.191928 12.350000 -0.534936
0.191928 12.400000 -0.555096
0.191928 12.450000 -0.575254
0.191928 12.500000 -0.595412
0.191928 12.550000 -0.610919
0.191928 12.600000 -0.626424
0.191928 12.650000 -0.641930
0.191928 12.700000 -0.657435
0.191928 12.750000 -0.651778
0.191928 12.800000 -0.646121
0.191928 12.850000 -0.640465
0.191928 12.900000 -0.634807
0.191928 12.950000 -0.596974
0.191928 13.000000 -0.559142
0.191928 13.050000 -0.521310
0.191928 13.100000 -0.483477
0.191928 13.150000 -0.425192
0.191928 13.200000 -0.366907
0.191928 13.250000 -0.308622
0.191928 13.300000 -0.250336
0.191928 13.350000 -0.186789
0.191928 13.400000 -0.123241
0.191928 13.450000 -0.059694
0.191928 13.500000 0.003854
0.191928 13.550000 0.067218
0.191928 13.600000 0.130583
0.191928 13.650000 0.193947
0.191928 13.700000 0.257311
0.191928 13.750000 0.320089
0.191928 13.800000 0.382869
0.191928 13.850000 0.445648
0.191928 13.900000 0.508427
0.191928 13.950000 0.570912
0.191928 14.000000 0.633397
0.191928 14.050000 0.695882
0.191928 14.100000 0.758367
0.191928 14.150000 0.820673
0.191928 14.200000 0.882979
0.191928 14.250000 0.945284
0.191928 14.300000 1.007589
0.191928 14.350000 1.069606
0.191928 14.400000 1.131626
0.191928 14.450000 1.193644
0.191928 14.500000 1.255663
0.191928 14.550000 1.317254
0.191928 14.600000 1.378845
0.191928 14.650000 1.440434
0.191928 14.700000 1.502027
0.191928 14.750000 1.563132
0.191928 14.800000 1.624236
0.191928 14.850000 1.685341
0.191928 14.900000 1.746446
0.191928 14.950000 1.807082
0.185758 11.000000 -0.182818
0.185758 11.050000 -0.191559
0.185758 11.100000 -0.200298
0.185758 11.150000 -0.212008
0.185758 11.200000 -0.223717
0.185758 11.250000 -0.235425
0.185758 11.300000 -0.247134
0.185758 11.350000 -0.260355
0.185758 11.400000 -0.273576
0.185758 11.450000 -0.286798
0.185758 11.500000 -0.300018
0.185758 11.550000 -0.312172
0.185758 11.600000 -0.324326
0.185758 11.650000 -0.336479
0.185758 11.700000 -0.348631
0.185758 11.750000 -0.360242
0.185758 11.800000 -0.371853
0.185758 11.850000 -0.383465
0.185758 11.900000 -0.395076
0.185758 11.950000 -0.409173
0.185758 12.000000 -0.423272
0.185758 12.050000 -0.437369
0.185758 12.100000 -0.451466
0.185758 12.150000 -0.469420
0.185758 12.200000 -0.487375
0.185758 12.250000 -0.505330
0.185758 12.300000 -0.523286
0.185758 12.350000 -0.543688
0.185758 12.400000 -0.564091
0.185758 12.450000 -0.584493
0.185758 12.500000 -0.604897
0.185758 12.550000 -0.620327
0.185758 12.600000 -0.635755
0.185758 12.650000 -0.651184
0.185758 12.700000 -0.666614
0.185758 12.750000 -0.660113
0.185758 12.800000 -0.653615
0.185758 12.850000 -0.647114
0.185758 12.900000 -0.640614
0.185758 12.950000 -0.601631
0.185758 13.000000 -0.562647
0.185758 13.050000 -0.523664
0.185758 13.100000 -0.484681
0.185758 13.150000 -0.425799
0.185758 13.200000 -0.366917
0.185758 13.250000 -0.308035
0.185758 13.300000 -0.249154
0.185758 13.350000 -0.185527
0.185758 13.400000 -0.121901
0.185758 13.450000 -0.058274
0.185758 13.500000 0.005353
0.185758 13.550000 0.068565
0.185758 13.600000 0.131776
0.185758 13.650000 0.194988
0.185758 13.700000 0.258199
0.185758 13.750000 0.320747
0.185758 13.800000 0.383294
0.185758 13.850000 0.445842
0.185758 13.900000 0.508388
0.185758 13.950000 0.570629
0.185758 14.000000 0.632869
0.185758 14.050000 0.695108
0.185758 14.100000 0.757349
0.185758 14.150000 0.819421
0.185758 14.200000 0.881495
0.185758 14.250000 0.943567
0.185758 14.300000 1.005639
0.185758 14.350000 1.067445
0.185758 14.400000 1.129253
0.185758 14.450000 1.191059
0.185758 14.500000 1.252866
0.185758 14.550000 1.314266
0.185758 14.600000 1.375665
0.185758 14.650000 1.437066
0.185758 14.700000 1.498466
0.185758 14.750000 1.559398
0.185758 14.800000 1.620329
0.185758 14.850000 1.681260
0.185758 14.900000 1.742192
0.185758 14.950000 1.802666
0.179683 11.000000 -0.185872
0.179683 11.050000 -0.194807
0.179683 11.100000 -0.203743
0.179683 11.150000 -0.215741
0.179683 11.200000 -0.227739
0.179683 11.250000 -0.239738
0.179683 11.300000 -0.251737
0.179683 11.350000 -0.265296
0.179683 11.400000 -0.278857
0.179683 11.450000 -0.292417
0.179683 11.500000 -0.305976
0.179683 11.550000 -0.318394
0.179683 11.600000 -0.330814
0.179683 11.650000 -0.343231
0.179683 11.700000 -0.355651
0.179683 11.750000 -0.367432
0.179683 11.800000 -0.379215
0.179683 11.850000 -0.390997
0.179683 11.900000 -0.402780
0.179683 11.950000 -0.417066
0.179683 12.000000 -0.431351
0.179683 12.050000 -0.445637
0.179683 12.100000 -0.459924
0.179683 12.150000 -0.478144
0.179683 12.200000 -0.496367
0.179683 12.250000 -0.514588
0.179683 12.300000 -0.532810
0.179683 12.350000 -0.553471
0.179683 12.400000 -0.574132
0.179683 12.450000 -0.594795
0.179683 12.500000 -0.615457
0.179683 12.550000 -0.630758
0.179683 12.600000 -0.646059
0.179683 12.650000 -0.661361
0.179683 12.700000 -0.676663
0.179683 12.750000 -0.669170
0.179683 12.800000 -0.661680
0.179683 12.850000 -0.654187
0.179683 12.900000 -0.646696
0.179683 12.950000 -0.606476
0.179683 13.000000 -0.566257
0.179683 13.050000 -0.526038
0.179683 13.100000 -0.485819
0.179683 13.150000 -0.426346
0.179683 13.200000 -0.366873
0.179683 13.250000 -0.307400
0.179683 13.300000 -0.247926
0.179683 13.350000 -0.184238
0.179683 13.400000 -0.120551
0.179683 13.450000 -0.056861
0.179683 13.500000 0.006826
0.179683 13.550000 0.069872
0.179683 13.600000 0.132919
0.179683 13.650000 0.195966
0.179683 13.700000 0.259010
0.179683 13.750000 0.321316
0.179683 13.800000 0.383622
0.179683 13.850000 0.445927
0.179683 13.900000 0.508233
0.179683 13.950000 0.570219
0.179683 14.000000 0.632205
0.179683 14.050000 0.694191
0.179683 14.100000 0.756177
0.179683 14.150000 0.818008
0.179683 14.200000 0.879841
0.179683 14.250000 0.941673
0.179683 14.300000 1.003507
0.179683 14.350000 1.065095
0.179683 14.400000 1.126684
0.179683 14.450000 1.188273
0.179683 14.500000 1.249863
0.179683 14.550000 1.311067
0.179683 14.600000 1.372272
0.179683 14.650000 1.433477
0.179683 14.700000 1.494682
0.179683 14.750000 1.555437
0.179683 14.800000 1.616192
0.179683 14.850000 1.676947
0.179683 14.900000 1.737702
0.179683 14.950000 1.798015
0.173608 11.000000 -0.188924
0.173608 11.050000 -0.198055
0.173608 11.100000 -0.207187
0.173608 11.150000 -0.219475
0.173608 11.200000 -0.231764
0.173608 11.250000 -0.244051
0.173608 11.300000 -0.256339
0.173608 11.350000 -0.270238
0.173608 11.400000 -0.284137
0.173608 11.450000 -0.298036
0.173608 11.500000 -0.311934
0.173608 11.550000 -0.324617
0.173608 11.600000 -0.337302
0.173608 11.650000 -0.349986
0.173608 11.700000 -0.362669
0.173608 11.750000 -0.374623
0.173608 11.800000 -0.386576
0.173608 11.850000 -0.398530
0.173608 11.900000 -0.410483
