#Median black hole mass (Mbh_median) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(Mbh_median)[Msun]
2.808638 13.250000 9.070860
2.808638 13.300000 9.095313
2.808638 13.350000 9.114594
2.808638 13.400000 9.133874
2.808638 13.450000 9.153155
2.808638 13.500000 9.172435
2.808638 13.550000 9.187919
2.808638 13.600000 9.203403
2.808638 13.650000 9.218887
2.808638 13.700000 9.234371
2.808638 13.750000 9.247184
2.808638 13.800000 9.259996
2.808638 13.850000 9.272808
2.808638 13.900000 9.285621
2.788923 11.000000 4.425234
2.788923 11.050000 4.579223
2.788923 11.100000 4.733212
2.788923 11.150000 4.889022
2.788923 11.200000 5.044833
2.788923 11.250000 5.200644
2.788923 11.300000 5.356455
2.788923 11.350000 5.512565
2.788923 11.400000 5.668675
2.788923 11.450000 5.824785
2.788923 11.500000 5.980895
2.788923 11.550000 6.134621
2.788923 11.600000 6.288347
2.788923 11.650000 6.442073
2.788923 11.700000 6.595799
2.788923 11.750000 6.742477
2.788923 11.800000 6.889155
2.788923 11.850000 7.035833
2.788923 11.900000 7.182511
2.788923 11.950000 7.314492
2.788923 12.000000 7.446472
2.788923 12.050000 7.578453
2.788923 12.100000 7.710434
2.788923 12.150000 7.818626
2.788923 12.200000 7.926818
2.788923 12.250000 8.035010
2.788923 12.300000 8.143202
2.788923 12.350000 8.223949
2.788923 12.400000 8.304695
2.788923 12.450000 8.385442
2.788923 12.500000 8.466189
2.788923 12.550000 8.524228
2.788923 12.600000 8.582267
2.788923 12.650000 8.640307
2.788923 12.700000 8.698346
2.788923 12.750000 8.740623
2.788923 12.800000 8.782901
2.788923 12.850000 8.825178
2.788923 12.900000 8.867455
2.788923 12.950000 8.899109
2.788923 13.000000 8.930763
2.788923 13.050000 8.962417
2.788923 13.100000 8.994071
2.788923 13.150000 9.018407
2.788923 13.200000 9.042743
2.788923 13.250000 9.067078
2.788923 13.300000 9.091414
2.788923 13.350000 9.110625
2.788923 13.400000 9.129835
2.788923 13.450000 9.149045
2.788923 13.500000 9.168256
2.788923 13.550000 9.183716
2.788923 13.600000 9.199176
2.788923 13.650000 9.214636
2.788923 13.700000 9.230096
2.788923 13.750000 9.242902
2.788923 13.800000 9.255709
2.788923 13.850000 9.268515
2.788923 13.900000 9.281321
2.788923 13.950000 9.292417
2.769511 11.000000 4.429497
2.769511 11.050000 4.583485
2.769511 11.100000 4.737473
2.769511 11.150000 4.893347
2.769511 11.200000 5.049222
2.769511 11.250000 5.205096
2.769511 11.300000 5.360970
2.769511 11.350000 5.517182
2.769511 11.400000 5.673394
2.769511 11.450000 5.829606
2.769511 11.500000 5.985818
2.769511 11.550000 6.139628
2.769511 11.600000 6.293439
2.769511 11.650000 6.447249
2.769511 11.700000 6.601060
2.769511 11.750000 6.747705
2.769511 11.800000 6.894350
2.769511 11.850000 7.040995
2.769511 11.900000 7.187640
2.769511 11.950000 7.319342
2.769511 12.000000 7.451045
2.769511 12.050000 7.582747
2.769511 12.100000 7.714449
2.769511 12.150000 7.822112
2.769511 12.200000 7.929774
2.769511 12.250000 8.037436
2.769511 12.300000 8.145099
2.769511 12.350000 8.225291
2.769511 12.400000 8.305483
2.769511 12.450000 8.385675
2.769511 12.500000 8.465867
2.769511 12.550000 8.523500
2.769511 12.600000 8.581132
2.769511 12.650000 8.638765
2.769511 12.700000 8.696398
2.769511 12.750000 8.738413
2.769511 12.800000 8.780429
2.769511 12.850000 8.822444
2.769511 12.900000 8.864460
2.769511 12.950000 8.895949
2.769511 13.000000 8.927439
2.769511 13.050000 8.958928
2.769511 13.100000 8.990418
2.769511 13.150000 9.014651
2.769511 13.200000 9.038884
2.769511 13.250000 9.063117
2.769511 13.300000 9.087351
2.769511 13.350000 9.106501
2.769511 13.400000 9.125651
2.769511 13.450000 9.144800
2.769511 13.500000 9.163950
2.769511 13.550000 9.179391
2.769511 13.600000 9.194831
2.769511 13.650000 9.210272
2.769511 13.700000 9.225712
2.769511 13.750000 9.238519
2.769511 13.800000 9.251325
2.769511 13.850000 9.264132
2.769511 13.900000 9.276939
2.769511 13.950000 9.288046
2.750099 11.000000 4.433760
2.750099 11.050000 4.587747
2.750099 11.100000 4.741735
2.750099 11.150000 4.897673
2.750099 11.200000 5.053610
2.750099 11.250000 5.209548
2.750099 11.300000 5.365486
2.750099 11.350000 5.521799
2.750099 11.400000 5.678113
2.750099 11.450000 5.834426
2.750099 11.500000 5.990740
2.750099 11.550000 6.144635
2.750099 11.600000 6.298530
2.750099 11.650000 6.452425
2.750099 11.700000 6.606321
2.750099 11.750000 6.752933
2.750099 11.800000 6.899545
2.750099 11.850000 7.046157
2.750099 11.900000 7.192770
2.750099 11.950000 7.324193
2.750099 12.000000 7.455617
2.750099 12.050000 7.587041
2.750099 12.100000 7.718465
2.750099 12.150000 7.825597
2.750099 12.200000 7.932730
2.750099 12.250000 8.039863
2.750099 12.300000 8.146996
2.750099 12.350000 8.226633
2.750099 12.400000 8.306271
2.750099 12.450000 8.385908
2.750099 12.500000 8.465545
2.750099 12.550000 8.522771
2.750099 12.600000 8.579997
2.750099 12.650000 8.637223
2.750099 12.700000 8.694450
2.750099 12.750000 8.736203
2.750099 12.800000 8.777957
2.750099 12.850000 8.819710
2.750099 12.900000 8.861464
2.750099 12.950000 8.892789
2.750099 13.000000 8.924114
2.750099 13.050000 8.955439
2.750099 13.100000 8.986764
2.750099 13.150000 9.010895
2.750099 13.200000 9.035026
2.750099 13.250000 9.059156
2.750099 13.300000 9.083287
2.750099 13.350000 9.102376
2.750099 13.400000 9.121466
2.750099 13.450000 9.140556
2.750099 13.500000 9.159645
2.750099 13.550000 9.175066
2.750099 13.600000 9.190487
2.750099 13.650000 9.205908
2.750099 13.700000 9.221329
2.750099 13.750000 9.234135
2.750099 13.800000 9.246942
2.750099 13.850000 9.259749
2.750099 13.900000 9.272556
2.750099 13.950000 9.283676
2.730687 11.000000 4.438023
2.730687 11.050000 4.592010
2.730687 11.100000 4.745996
2.730687 11.150000 4.901998
2.730687 11.200000 5.057999
2.730687 11.250000 5.214000
2.730687 11.300000 5.370002
2.730687 11.350000 5.526417
2.730687 11.400000 5.682832
2.730687 11.450000 5.839247
2.730687 11.500000 5.995662
2.730687 11.550000 6.149642
2.730687 11.600000 6.303622
2.730687 11.650000 6.457601
2.730687 11.700000 6.611581
2.730687 11.750000 6.758161
2.730687 11.800000 6.904740
2.730687 11.850000 7.051320
2.730687 11.900000 7.197899
2.730687 11.950000 7.329044
2.730687 12.000000 7.460190
2.730687 12.050000 7.591335
2.730687 12.100000 7.722480
2.730687 12.150000 7.829083
2.730687 12.200000 7.935686
2.730687 12.250000 8.042290
2.730687 12.300000 8.148893
2.730687 12.350000 8.227976
2.730687 12.400000 8.307058
2.730687 12.450000 8.386141
2.730687 12.500000 8.465224
2.730687 12.550000 8.522043
2.730687 12.600000 8.578862
2.730687 12.650000 8.635682
2.730687 12.700000 8.692501
2.730687 12.750000 8.733993
2.730687 12.800000 8.775485
2.730687 12.850000 8.816977
2.730687 12.900000 8.858469
2.730687 12.950000 8.889629
2.730687 13.000000 8.920790
2.730687 13.050000 8.951951
2.730687 13.100000 8.983111
2.730687 13.150000 9.007139
2.730687 13.200000 9.031167
2.730687 13.250000 9.055195
2.730687 13.300000 9.079223
2.730687 13.350000 9.098252
2.730687 13.400000 9.117282
2.730687 13.450000 9.136311
2.730687 13.500000 9.155340
2.730687 13.550000 9.170741
2.730687 13.600000 9.186142
2.730687 13.650000 9.201544
2.730687 13.700000 9.216945
2.730687 13.750000 9.229752
2.730687 13.800000 9.242559
2.730687 13.850000 9.255366
2.730687 13.900000 9.268173
2.730687 13.950000 9.279305
2.711573 11.000000 4.442526
2.711573 11.050000 4.596524
2.711573 11.100000 4.750523
2.711573 11.150000 4.906600
2.711573 11.200000 5.062678
2.711573 11.250000 5.218755
2.711573 11.300000 5.374832
2.711573 11.350000 5.531359
2.711573 11.400000 5.687887
2.711573 11.450000 5.844414
2.711573 11.500000 6.000941
2.711573 11.550000 6.155009
2.711573 11.600000 6.309077
2.711573 11.650000 6.463145
2.711573 11.700000 6.617213
2.711573 11.750000 6.763751
2.711573 11.800000 6.910288
2.711573 11.850000 7.056826
2.711573 11.900000 7.203364
2.711573 11.950000 7.334207
2.711573 12.000000 7.465051
2.711573 12.050000 7.595895
2.711573 12.100000 7.726739
2.711573 12.150000 7.832793
2.711573 12.200000 7.938847
2.711573 12.250000 8.044901
2.711573 12.300000 8.150955
2.711573 12.350000 8.229480
2.711573 12.400000 8.308005
2.711573 12.450000 8.386530
2.711573 12.500000 8.465055
2.711573 12.550000 8.521469
2.711573 12.600000 8.577884
2.711573 12.650000 8.634299
2.711573 12.700000 8.690713
2.711573 12.750000 8.731944
2.711573 12.800000 8.773174
2.711573 12.850000 8.814404
2.711573 12.900000 8.855634
2.711573 12.950000 8.886629
2.711573 13.000000 8.917624
2.711573 13.050000 8.948619
2.711573 13.100000 8.979614
2.711573 13.150000 9.003538
2.711573 13.200000 9.027462
2.711573 13.250000 9.051386
2.711573 13.300000 9.075309
2.711573 13.350000 9.094276
2.711573 13.400000 9.113243
2.711573 13.450000 9.132209
2.711573 13.500000 9.151176
2.711573 13.550000 9.166556
2.711573 13.600000 9.181936
2.711573 13.650000 9.197317
2.711573 13.700000 9.212697
2.711573 13.750000 9.225505
2.711573 13.800000 9.238312
2.711573 13.850000 9.251119
2.711573 13.900000 9.263926
2.711573 13.950000 9.275071
2.692460 11.000000 4.447029
2.692460 11.050000 4.601039
2.692460 11.100000 4.755049
2.692460 11.150000 4.911203
2.692460 11.200000 5.067356
2.692460 11.250000 5.223510
2.692460 11.300000 5.379663
2.692460 11.350000 5.536302
2.692460 11.400000 5.692941
2.692460 11.450000 5.849580
2.692460 11.500000 6.006219
2.692460 11.550000 6.160376
2.692460 11.600000 6.314532
2.692460 11.650000 6.468689
2.692460 11.700000 6.622845
2.692460 11.750000 6.769341
2.692460 11.800000 6.915837
2.692460 11.850000 7.062333
2.692460 11.900000 7.208828
2.692460 11.950000 7.339371
2.692460 12.000000 7.469913
2.692460 12.050000 7.600455
2.692460 12.100000 7.730997
2.692460 12.150000 7.836503
2.692460 12.200000 7.942008
2.692460 12.250000 8.047513
2.692460 12.300000 8.153018
2.692460 12.350000 8.230985
2.692460 12.400000 8.308952
2.692460 12.450000 8.386919
2.692460 12.500000 8.464886
2.692460 12.550000 8.520896
2.692460 12.600000 8.576906
2.692460 12.650000 8.632916
2.692460 12.700000 8.688926
2.692460 12.750000 8.729894
2.692460 12.800000 8.770863
2.692460 12.850000 8.811831
2.692460 12.900000 8.852800
2.692460 12.950000 8.883629
2.692460 13.000000 8.914458
2.692460 13.050000 8.945287
2.692460 13.100000 8.976117
2.692460 13.150000 8.999936
2.692460 13.200000 9.023756
2.692460 13.250000 9.047576
2.692460 13.300000 9.071396
2.692460 13.350000 9.090300
2.692460 13.400000 9.109203
2.692460 13.450000 9.128107
2.692460 13.500000 9.147011
2.692460 13.550000 9.162371
2.692460 13.600000 9.177730
2.692460 13.650000 9.193090
2.692460 13.700000 9.208450
2.692460 13.750000 9.221257
2.692460 13.800000 9.234064
2.692460 13.850000 9.246872
2.692460 13.900000 9.259679
2.692460 13.950000 9.270836
2.692460 14.000000 9.281994
2.673346 11.000000 4.451532
2.673346 11.050000 4.605554
2.673346 11.100000 4.759576
2.673346 11.150000 4.915805
2.673346 11.200000 5.072035
2.673346 11.250000 5.228264
2.673346 11.300000 5.384494
2.673346 11.350000 5.541245
2.673346 11.400000 5.697996
2.673346 11.450000 5.854747
2.673346 11.500000 6.011498
2.673346 11.550000 6.165743
2.673346 11.600000 6.319988
2.673346 11.650000 6.474232
2.673346 11.700000 6.628477
2.673346 11.750000 6.774931
2.673346 11.800000 6.921385
2.673346 11.850000 7.067839
2.673346 11.900000 7.214293
2.673346 11.950000 7.344534
2.673346 12.000000 7.474775
2.673346 12.050000 7.605015
2.673346 12.100000 7.735256
2.673346 12.150000 7.840212
2.673346 12.200000 7.945168
2.673346 12.250000 8.050124
2.673346 12.300000 8.155080
2.673346 12.350000 8.232489
2.673346 12.400000 8.309899
2.673346 12.450000 8.387308
2.673346 12.500000 8.464717
2.673346 12.550000 8.520322
2.673346 12.600000 8.575927
2.673346 12.650000 8.631533
2.673346 12.700000 8.687138
2.673346 12.750000 8.727844
2.673346 12.800000 8.768551
2.673346 12.850000 8.809258
2.673346 12.900000 8.849965
2.673346 12.950000 8.880629
2.673346 13.000000 8.911292
2.673346 13.050000 8.941956
2.673346 13.100000 8.972619
2.673346 13.150000 8.996335
2.673346 13.200000 9.020051
2.673346 13.250000 9.043766
2.673346 13.300000 9.067482
2.673346 13.350000 9.086323
2.673346 13.400000 9.105164
2.673346 13.450000 9.124006
2.673346 13.500000 9.142847
2.673346 13.550000 9.158186
2.673346 13.600000 9.173524
2.673346 13.650000 9.188863
2.673346 13.700000 9.204202
2.673346 13.750000 9.217009
2.673346 13.800000 9.229817
2.673346 13.850000 9.242624
2.673346 13.900000 9.255432
2.673346 13.950000 9.266602
2.673346 14.000000 9.277772
2.654527 11.000000 4.456215
2.654527 11.050000 4.610260
2.654527 11.100000 4.764305
2.654527 11.150000 4.920621
2.654527 11.200000 5.076938
2.654527 11.250000 5.233254
2.654527 11.300000 5.389571
2.654527 11.350000 5.546442
2.654527 11.400000 5.703313
2.654527 11.450000 5.860184
2.654527 11.500000 6.017056
2.654527 11.550000 6.171390
2.654527 11.600000 6.325725
2.654527 11.650000 6.480059
2.654527 11.700000 6.634394
2.654527 11.750000 6.780794
2.654527 11.800000 6.927195
2.654527 11.850000 7.073595
2.654527 11.900000 7.219996
2.654527 11.950000 7.349912
2.654527 12.000000 7.479827
2.654527 12.050000 7.609743
2.654527 12.100000 7.739659
2.654527 12.150000 7.844049
2.654527 12.200000 7.948440
2.654527 12.250000 8.052830
2.654527 12.300000 8.157221
2.654527 12.350000 8.234074
2.654527 12.400000 8.310927
2.654527 12.450000 8.387780
2.654527 12.500000 8.464633
2.654527 12.550000 8.519839
2.654527 12.600000 8.575045
2.654527 12.650000 8.630251
2.654527 12.700000 8.685457
2.654527 12.750000 8.725905
2.654527 12.800000 8.766353
2.654527 12.850000 8.806801
2.654527 12.900000 8.847249
2.654527 12.950000 8.877747
2.654527 13.000000 8.908245
2.654527 13.050000 8.938744
2.654527 13.100000 8.969242
2.654527 13.150000 8.992854
2.654527 13.200000 9.016466
2.654527 13.250000 9.040077
2.654527 13.300000 9.063689
2.654527 13.350000 9.082467
2.654527 13.400000 9.101245
2.654527 13.450000 9.120023
2.654527 13.500000 9.138801
2.654527 13.550000 9.154118
2.654527 13.600000 9.169435
2.654527 13.650000 9.184752
2.654527 13.700000 9.200069
2.654527 13.750000 9.212877
2.654527 13.800000 9.225685
2.654527 13.850000 9.238492
2.654527 13.900000 9.251300
2.654527 13.950000 9.262484
2.654527 14.000000 9.273668
2.635707 11.000000 4.460898
2.635707 11.050000 4.614966
2.635707 11.100000 4.769033
2.635707 11.150000 4.925437
2.635707 11.200000 5.081840
2.635707 11.250000 5.238244
2.635707 11.300000 5.394647
2.635707 11.350000 5.551639
2.635707 11.400000 5.708630
2.635707 11.450000 5.865622
2.635707 11.500000 6.022613
2.635707 11.550000 6.177038
2.635707 11.600000 6.331462
2.635707 11.650000 6.485886
2.635707 11.700000 6.640310
2.635707 11.750000 6.786657
2.635707 11.800000 6.933005
2.635707 11.850000 7.079352
2.635707 11.900000 7.225699
2.635707 11.950000 7.355290
2.635707 12.000000 7.484880
2.635707 12.050000 7.614471
2.635707 12.100000 7.744061
2.635707 12.150000 7.847886
2.635707 12.200000 7.951712
2.635707 12.250000 8.055537
2.635707 12.300000 8.159362
2.635707 12.350000 8.235658
2.635707 12.400000 8.311955
2.635707 12.450000 8.388252
2.635707 12.500000 8.464549
2.635707 12.550000 8.519355
2.635707 12.600000 8.574162
2.635707 12.650000 8.628969
2.635707 12.700000 8.683776
2.635707 12.750000 8.723965
2.635707 12.800000 8.764154
2.635707 12.850000 8.804343
2.635707 12.900000 8.844532
2.635707 12.950000 8.874866
2.635707 13.000000 8.905199
2.635707 13.050000 8.935532
2.635707 13.100000 8.965865
2.635707 13.150000 8.989373
2.635707 13.200000 9.012880
2.635707 13.250000 9.036388
2.635707 13.300000 9.059895
2.635707 13.350000 9.078610
2.635707 13.400000 9.097325
2.635707 13.450000 9.116040
2.635707 13.500000 9.134754
2.635707 13.550000 9.150050
2.635707 13.600000 9.165346
2.635707 13.650000 9.180641
2.635707 13.700000 9.195937
2.635707 13.750000 9.208745
2.635707 13.800000 9.221553
2.635707 13.850000 9.234360
2.635707 13.900000 9.247168
2.635707 13.950000 9.258366
2.635707 14.000000 9.269564
2.616887 11.000000 4.465581
2.616887 11.050000 4.619671
2.616887 11.100000 4.773762
2.616887 11.150000 4.930252
2.616887 11.200000 5.086743
2.616887 11.250000 5.243233
2.616887 11.300000 5.399723
2.616887 11.350000 5.556835
2.616887 11.400000 5.713947
2.616887 11.450000 5.871059
2.616887 11.500000 6.028171
2.616887 11.550000 6.182685
2.616887 11.600000 6.337199
2.616887 11.650000 6.491713
2.616887 11.700000 6.646226
2.616887 11.750000 6.792520
2.616887 11.800000 6.938814
2.616887 11.850000 7.085108
2.616887 11.900000 7.231402
2.616887 11.950000 7.360668
2.616887 12.000000 7.489933
2.616887 12.050000 7.619199
2.616887 12.100000 7.748464
2.616887 12.150000 7.851724
2.616887 12.200000 7.954983
2.616887 12.250000 8.058243
2.616887 12.300000 8.161502
2.616887 12.350000 8.237243
2.616887 12.400000 8.312983
2.616887 12.450000 8.388724
2.616887 12.500000 8.464464
2.616887 12.550000 8.518872
2.616887 12.600000 8.573279
2.616887 12.650000 8.627687
2.616887 12.700000 8.682095
2.616887 12.750000 8.722025
2.616887 12.800000 8.761955
2.616887 12.850000 8.801886
2.616887 12.900000 8.841816
2.616887 12.950000 8.871984
2.616887 13.000000 8.902152
2.616887 13.050000 8.932320
2.616887 13.100000 8.962489
2.616887 13.150000 8.985892
2.616887 13.200000 9.009295
2.616887 13.250000 9.032699
2.616887 13.300000 9.056102
2.616887 13.350000 9.074754
2.616887 13.400000 9.093405
2.616887 13.450000 9.112057
2.616887 13.500000 9.130708
2.616887 13.550000 9.145982
2.616887 13.600000 9.161256
2.616887 13.650000 9.176530
2.616887 13.700000 9.191804
2.616887 13.750000 9.204612
2.616887 13.800000 9.217420
2.616887 13.850000 9.230229
2.616887 13.900000 9.243037
2.616887 13.950000 9.254248
2.616887 14.000000 9.265459
2.598357 11.000000 4.470036
2.598357 11.050000 4.624152
2.598357 11.100000 4.778267
2.598357 11.150000 4.934847
2.598357 11.200000 5.091426
2.598357 11.250000 5.248006
2.598357 11.300000 5.404585
2.598357 11.350000 5.561818
2.598357 11.400000 5.719050
2.598357 11.450000 5.876282
2.598357 11.500000 6.033515
2.598357 11.550000 6.188113
2.598357 11.600000 6.342711
2.598357 11.650000 6.497309
2.598357 11.700000 6.651907
2.598357 11.750000 6.798131
2.598357 11.800000 6.944356
2.598357 11.850000 7.090581
2.598357 11.900000 7.236805
2.598357 11.950000 7.365724
2.598357 12.000000 7.494642
2.598357 12.050000 7.623560
2.598357 12.100000 7.752479
2.598357 12.150000 7.855168
2.598357 12.200000 7.957858
2.598357 12.250000 8.060548
2.598357 12.300000 8.163238
2.598357 12.350000 8.238442
2.598357 12.400000 8.313646
2.598357 12.450000 8.388851
2.598357 12.500000 8.464055
2.598357 12.550000 8.518087
2.598357 12.600000 8.572120
2.598357 12.650000 8.626152
2.598357 12.700000 8.680184
2.598357 12.750000 8.719873
2.598357 12.800000 8.759562
2.598357 12.850000 8.799252
2.598357 12.900000 8.838941
2.598357 12.950000 8.868956
2.598357 13.000000 8.898971
2.598357 13.050000 8.928986
2.598357 13.100000 8.959002
2.598357 13.150000 8.982310
2.598357 13.200000 9.005618
2.598357 13.250000 9.028926
2.598357 13.300000 9.052234
2.598357 13.350000 9.070830
2.598357 13.400000 9.089425
2.598357 13.450000 9.108020
2.598357 13.500000 9.126615
2.598357 13.550000 9.141870
2.598357 13.600000 9.157124
2.598357 13.650000 9.172378
2.598357 13.700000 9.187632
2.598357 13.750000 9.200444
2.598357 13.800000 9.213256
2.598357 13.850000 9.226068
2.598357 13.900000 9.238881
2.598357 13.950000 9.250108
2.598357 14.000000 9.261335
2.579826 11.000000 4.474492
2.579826 11.050000 4.628632
