#Average star formation rate (SFR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(SFR)[Msun]
3.201201 12.150000 2.180931
3.201201 12.200000 2.251297
3.201201 12.250000 2.321662
3.201201 12.300000 2.392028
3.201201 12.350000 2.435445
3.201201 12.400000 2.478863
3.201201 12.450000 2.522280
3.201201 12.500000 2.565697
3.201201 12.550000 2.583225
3.201201 12.600000 2.600754
3.201201 12.650000 2.618282
3.201201 12.700000 2.635810
3.201201 12.750000 2.635925
3.201201 12.800000 2.636039
3.201201 12.850000 2.636153
3.201201 12.900000 2.636268
3.201201 12.950000 2.626339
3.201201 13.000000 2.616411
3.201201 13.050000 2.606482
3.201201 13.100000 2.596554
3.201201 13.150000 2.580242
3.201201 13.200000 2.563930
3.201201 13.250000 2.547618
3.201201 13.300000 2.531306
3.201201 13.350000 2.509992
3.201201 13.400000 2.488677
3.201201 13.450000 2.467362
3.201201 13.500000 2.446048
3.201201 13.550000 2.420267
3.201201 13.600000 2.394485
3.201201 13.650000 2.368704
3.201201 13.700000 2.342923
3.201201 13.750000 2.313072
3.179566 11.000000 -0.112613
3.179566 11.050000 -0.006493
3.179566 11.100000 0.099627
3.179566 11.150000 0.205389
3.179566 11.200000 0.311150
3.179566 11.250000 0.416912
3.179566 11.300000 0.522674
3.179566 11.350000 0.627657
3.179566 11.400000 0.732641
3.179566 11.450000 0.837624
3.179566 11.500000 0.942608
3.179566 11.550000 1.045782
3.179566 11.600000 1.148956
3.179566 11.650000 1.252130
3.179566 11.700000 1.355304
3.179566 11.750000 1.454164
3.179566 11.800000 1.553025
3.179566 11.850000 1.651885
3.179566 11.900000 1.750746
3.179566 11.950000 1.839781
3.179566 12.000000 1.928816
3.179566 12.050000 2.017851
3.179566 12.100000 2.106886
3.179566 12.150000 2.176865
3.179566 12.200000 2.246845
3.179566 12.250000 2.316824
3.179566 12.300000 2.386804
3.179566 12.350000 2.429649
3.179566 12.400000 2.472495
3.179566 12.450000 2.515340
3.179566 12.500000 2.558186
3.179566 12.550000 2.575271
3.179566 12.600000 2.592355
3.179566 12.650000 2.609440
3.179566 12.700000 2.626525
3.179566 12.750000 2.626416
3.179566 12.800000 2.626308
3.179566 12.850000 2.626200
3.179566 12.900000 2.626092
3.179566 12.950000 2.616062
3.179566 13.000000 2.606033
3.179566 13.050000 2.596003
3.179566 13.100000 2.585973
3.179566 13.150000 2.569588
3.179566 13.200000 2.553203
3.179566 13.250000 2.536818
3.179566 13.300000 2.520433
3.179566 13.350000 2.499033
3.179566 13.400000 2.477632
3.179566 13.450000 2.456232
3.179566 13.500000 2.434832
3.179566 13.550000 2.408949
3.179566 13.600000 2.383066
3.179566 13.650000 2.357183
3.179566 13.700000 2.331300
3.179566 13.750000 2.301343
3.157931 11.000000 -0.121131
3.157931 11.050000 -0.014666
3.157931 11.100000 0.091798
3.157931 11.150000 0.197897
3.157931 11.200000 0.303996
3.157931 11.250000 0.410095
3.157931 11.300000 0.516194
3.157931 11.350000 0.621497
3.157931 11.400000 0.726800
3.157931 11.450000 0.832102
3.157931 11.500000 0.937405
3.157931 11.550000 1.040854
3.157931 11.600000 1.144302
3.157931 11.650000 1.247750
3.157931 11.700000 1.351199
3.157931 11.750000 1.450226
3.157931 11.800000 1.549252
3.157931 11.850000 1.648279
3.157931 11.900000 1.747306
3.157931 11.950000 1.836281
3.157931 12.000000 1.925256
3.157931 12.050000 2.014231
3.157931 12.100000 2.103206
3.157931 12.150000 2.172799
3.157931 12.200000 2.242393
3.157931 12.250000 2.311986
3.157931 12.300000 2.381579
3.157931 12.350000 2.423853
3.157931 12.400000 2.466127
3.157931 12.450000 2.508401
3.157931 12.500000 2.550675
3.157931 12.550000 2.567316
3.157931 12.600000 2.583957
3.157931 12.650000 2.600598
3.157931 12.700000 2.617239
3.157931 12.750000 2.616908
3.157931 12.800000 2.616577
3.157931 12.850000 2.616247
3.157931 12.900000 2.615916
3.157931 12.950000 2.605785
3.157931 13.000000 2.595654
3.157931 13.050000 2.585524
3.157931 13.100000 2.575393
3.157931 13.150000 2.558935
3.157931 13.200000 2.542476
3.157931 13.250000 2.526018
3.157931 13.300000 2.509560
3.157931 13.350000 2.488074
3.157931 13.400000 2.466588
3.157931 13.450000 2.445102
3.157931 13.500000 2.423616
3.157931 13.550000 2.397631
3.157931 13.600000 2.371646
3.157931 13.650000 2.345662
3.157931 13.700000 2.319677
3.157931 13.750000 2.289614
3.136629 11.000000 -0.129389
3.136629 11.050000 -0.022579
3.136629 11.100000 0.084231
3.136629 11.150000 0.190668
3.136629 11.200000 0.297104
3.136629 11.250000 0.403541
3.136629 11.300000 0.509977
3.136629 11.350000 0.615598
3.136629 11.400000 0.721219
3.136629 11.450000 0.826840
3.136629 11.500000 0.932461
3.136629 11.550000 1.036180
3.136629 11.600000 1.139898
3.136629 11.650000 1.243616
3.136629 11.700000 1.347335
3.136629 11.750000 1.446515
3.136629 11.800000 1.545696
3.136629 11.850000 1.644877
3.136629 11.900000 1.744057
3.136629 11.950000 1.832947
3.136629 12.000000 1.921837
3.136629 12.050000 2.010726
3.136629 12.100000 2.099616
3.136629 12.150000 2.168793
3.136629 12.200000 2.237971
3.136629 12.250000 2.307148
3.136629 12.300000 2.376326
3.136629 12.350000 2.418021
3.136629 12.400000 2.459715
3.136629 12.450000 2.501410
3.136629 12.500000 2.543104
3.136629 12.550000 2.559313
3.136629 12.600000 2.575521
3.136629 12.650000 2.591729
3.136629 12.700000 2.607937
3.136629 12.750000 2.607390
3.136629 12.800000 2.606842
3.136629 12.850000 2.606295
3.136629 12.900000 2.605747
3.136629 12.950000 2.595510
3.136629 13.000000 2.585274
3.136629 13.050000 2.575037
3.136629 13.100000 2.564801
3.136629 13.150000 2.548259
3.136629 13.200000 2.531717
3.136629 13.250000 2.515174
3.136629 13.300000 2.498632
3.136629 13.350000 2.477050
3.136629 13.400000 2.455468
3.136629 13.450000 2.433885
3.136629 13.500000 2.412303
3.136629 13.550000 2.386208
3.136629 13.600000 2.360113
3.136629 13.650000 2.334018
3.136629 13.700000 2.307923
3.136629 13.750000 2.277751
3.115326 11.000000 -0.137648
3.115326 11.050000 -0.030492
3.115326 11.100000 0.076663
3.115326 11.150000 0.183438
3.115326 11.200000 0.290212
3.115326 11.250000 0.396986
3.115326 11.300000 0.503760
3.115326 11.350000 0.609700
3.115326 11.400000 0.715639
3.115326 11.450000 0.821578
3.115326 11.500000 0.927517
3.115326 11.550000 1.031505
3.115326 11.600000 1.135494
3.115326 11.650000 1.239482
3.115326 11.700000 1.343471
3.115326 11.750000 1.442805
3.115326 11.800000 1.542140
3.115326 11.850000 1.641474
3.115326 11.900000 1.740809
3.115326 11.950000 1.829613
3.115326 12.000000 1.918417
3.115326 12.050000 2.007222
3.115326 12.100000 2.096026
3.115326 12.150000 2.164788
3.115326 12.200000 2.233549
3.115326 12.250000 2.302311
3.115326 12.300000 2.371073
3.115326 12.350000 2.412188
3.115326 12.400000 2.453303
3.115326 12.450000 2.494418
3.115326 12.500000 2.535533
3.115326 12.550000 2.551309
3.115326 12.600000 2.567085
3.115326 12.650000 2.582860
3.115326 12.700000 2.598636
3.115326 12.750000 2.597871
3.115326 12.800000 2.597107
3.115326 12.850000 2.596342
3.115326 12.900000 2.595578
3.115326 12.950000 2.585236
3.115326 13.000000 2.574893
3.115326 13.050000 2.564551
3.115326 13.100000 2.554208
3.115326 13.150000 2.537582
3.115326 13.200000 2.520957
3.115326 13.250000 2.504331
3.115326 13.300000 2.487705
3.115326 13.350000 2.466026
3.115326 13.400000 2.444348
3.115326 13.450000 2.422669
3.115326 13.500000 2.400990
3.115326 13.550000 2.374785
3.115326 13.600000 2.348580
3.115326 13.650000 2.322375
3.115326 13.700000 2.296169
3.115326 13.750000 2.265887
3.115326 13.800000 2.235605
3.094024 11.000000 -0.145907
3.094024 11.050000 -0.038405
3.094024 11.100000 0.069096
3.094024 11.150000 0.176208
3.094024 11.200000 0.283320
3.094024 11.250000 0.390432
3.094024 11.300000 0.497543
3.094024 11.350000 0.603801
3.094024 11.400000 0.710058
3.094024 11.450000 0.816316
3.094024 11.500000 0.922573
3.094024 11.550000 1.026831
3.094024 11.600000 1.131090
3.094024 11.650000 1.235348
3.094024 11.700000 1.339606
3.094024 11.750000 1.439095
3.094024 11.800000 1.538583
3.094024 11.850000 1.638072
3.094024 11.900000 1.737560
3.094024 11.950000 1.826279
3.094024 12.000000 1.914998
3.094024 12.050000 2.003717
3.094024 12.100000 2.092436
3.094024 12.150000 2.160782
3.094024 12.200000 2.229128
3.094024 12.250000 2.297474
3.094024 12.300000 2.365820
3.094024 12.350000 2.406355
3.094024 12.400000 2.446891
3.094024 12.450000 2.487427
3.094024 12.500000 2.527963
3.094024 12.550000 2.543306
3.094024 12.600000 2.558648
3.094024 12.650000 2.573991
3.094024 12.700000 2.589334
3.094024 12.750000 2.588353
3.094024 12.800000 2.587372
3.094024 12.850000 2.586390
3.094024 12.900000 2.585409
3.094024 12.950000 2.574961
3.094024 13.000000 2.564512
3.094024 13.050000 2.554064
3.094024 13.100000 2.543616
3.094024 13.150000 2.526906
3.094024 13.200000 2.510197
3.094024 13.250000 2.493488
3.094024 13.300000 2.476778
3.094024 13.350000 2.455003
3.094024 13.400000 2.433227
3.094024 13.450000 2.411452
3.094024 13.500000 2.389677
3.094024 13.550000 2.363361
3.094024 13.600000 2.337046
3.094024 13.650000 2.310731
3.094024 13.700000 2.284416
3.094024 13.750000 2.254024
3.094024 13.800000 2.223632
3.073049 11.000000 -0.153901
3.073049 11.050000 -0.046054
3.073049 11.100000 0.061794
3.073049 11.150000 0.169243
3.073049 11.200000 0.276693
3.073049 11.250000 0.384142
3.073049 11.300000 0.491592
3.073049 11.350000 0.598166
3.073049 11.400000 0.704740
3.073049 11.450000 0.811314
3.073049 11.500000 0.917888
3.073049 11.550000 1.022412
3.073049 11.600000 1.126935
3.073049 11.650000 1.231458
3.073049 11.700000 1.335981
3.073049 11.750000 1.435610
3.073049 11.800000 1.535239
3.073049 11.850000 1.634867
3.073049 11.900000 1.734496
3.073049 11.950000 1.823102
3.073049 12.000000 1.911709
3.073049 12.050000 2.000316
3.073049 12.100000 2.088922
3.073049 12.150000 2.156823
3.073049 12.200000 2.224724
3.073049 12.250000 2.292625
3.073049 12.300000 2.360526
3.073049 12.350000 2.400476
3.073049 12.400000 2.440427
3.073049 12.450000 2.480378
3.073049 12.500000 2.520328
3.073049 12.550000 2.535250
3.073049 12.600000 2.550171
3.073049 12.650000 2.565093
3.073049 12.700000 2.580014
3.073049 12.750000 2.578821
3.073049 12.800000 2.577628
3.073049 12.850000 2.576435
3.073049 12.900000 2.575242
3.073049 12.950000 2.564683
3.073049 13.000000 2.554123
3.073049 13.050000 2.543564
3.073049 13.100000 2.533004
3.073049 13.150000 2.516201
3.073049 13.200000 2.499398
3.073049 13.250000 2.482594
3.073049 13.300000 2.465791
3.073049 13.350000 2.443909
3.073049 13.400000 2.422027
3.073049 13.450000 2.400145
3.073049 13.500000 2.378263
3.073049 13.550000 2.351831
3.073049 13.600000 2.325398
3.073049 13.650000 2.298966
3.073049 13.700000 2.272533
3.073049 13.750000 2.242028
3.073049 13.800000 2.211523
3.052074 11.000000 -0.161895
3.052074 11.050000 -0.053702
3.052074 11.100000 0.054492
3.052074 11.150000 0.162279
3.052074 11.200000 0.270066
3.052074 11.250000 0.377853
3.052074 11.300000 0.485640
3.052074 11.350000 0.592531
3.052074 11.400000 0.699422
3.052074 11.450000 0.806313
3.052074 11.500000 0.913204
3.052074 11.550000 1.017992
3.052074 11.600000 1.122780
3.052074 11.650000 1.227568
3.052074 11.700000 1.332356
3.052074 11.750000 1.432125
3.052074 11.800000 1.531894
3.052074 11.850000 1.631663
3.052074 11.900000 1.731432
3.052074 11.950000 1.819926
3.052074 12.000000 1.908420
3.052074 12.050000 1.996914
3.052074 12.100000 2.085408
3.052074 12.150000 2.152864
3.052074 12.200000 2.220320
3.052074 12.250000 2.287776
3.052074 12.300000 2.355232
3.052074 12.350000 2.394597
3.052074 12.400000 2.433963
3.052074 12.450000 2.473329
3.052074 12.500000 2.512694
3.052074 12.550000 2.527194
3.052074 12.600000 2.541694
3.052074 12.650000 2.556195
3.052074 12.700000 2.570695
3.052074 12.750000 2.569290
3.052074 12.800000 2.567885
3.052074 12.850000 2.566480
3.052074 12.900000 2.565075
3.052074 12.950000 2.554404
3.052074 13.000000 2.543734
3.052074 13.050000 2.533063
3.052074 13.100000 2.522393
3.052074 13.150000 2.505495
3.052074 13.200000 2.488598
3.052074 13.250000 2.471701
3.052074 13.300000 2.454804
3.052074 13.350000 2.432816
3.052074 13.400000 2.410827
3.052074 13.450000 2.388838
3.052074 13.500000 2.366850
3.052074 13.550000 2.340300
3.052074 13.600000 2.313750
3.052074 13.650000 2.287201
3.052074 13.700000 2.260651
3.052074 13.750000 2.230033
3.052074 13.800000 2.199415
3.031099 11.000000 -0.169889
3.031099 11.050000 -0.061350
3.031099 11.100000 0.047190
3.031099 11.150000 0.155315
3.031099 11.200000 0.263439
3.031099 11.250000 0.371564
3.031099 11.300000 0.479688
3.031099 11.350000 0.586896
3.031099 11.400000 0.694104
3.031099 11.450000 0.801311
3.031099 11.500000 0.908519
3.031099 11.550000 1.013572
3.031099 11.600000 1.118625
3.031099 11.650000 1.223678
3.031099 11.700000 1.328731
3.031099 11.750000 1.428640
3.031099 11.800000 1.528549
3.031099 11.850000 1.628458
3.031099 11.900000 1.728367
3.031099 11.950000 1.816749
3.031099 12.000000 1.905131
3.031099 12.050000 1.993513
3.031099 12.100000 2.081895
3.031099 12.150000 2.148905
3.031099 12.200000 2.215916
3.031099 12.250000 2.282927
3.031099 12.300000 2.349938
3.031099 12.350000 2.388718
3.031099 12.400000 2.427499
3.031099 12.450000 2.466280
3.031099 12.500000 2.505060
3.031099 12.550000 2.519139
3.031099 12.600000 2.533217
3.031099 12.650000 2.547296
3.031099 12.700000 2.561375
3.031099 12.750000 2.559758
3.031099 12.800000 2.558141
3.031099 12.850000 2.556525
3.031099 12.900000 2.554908
3.031099 12.950000 2.544126
3.031099 13.000000 2.533345
3.031099 13.050000 2.522563
3.031099 13.100000 2.511781
3.031099 13.150000 2.494790
3.031099 13.200000 2.477799
3.031099 13.250000 2.460808
3.031099 13.300000 2.443817
3.031099 13.350000 2.421722
3.031099 13.400000 2.399627
3.031099 13.450000 2.377532
3.031099 13.500000 2.355436
3.031099 13.550000 2.328769
3.031099 13.600000 2.302103
3.031099 13.650000 2.275436
3.031099 13.700000 2.248769
3.031099 13.750000 2.218037
3.031099 13.800000 2.187306
3.010446 11.000000 -0.177614
3.010446 11.050000 -0.068728
3.010446 11.100000 0.040157
3.010446 11.150000 0.148619
3.010446 11.200000 0.257081
3.010446 11.250000 0.365543
3.010446 11.300000 0.474004
3.010446 11.350000 0.581527
3.010446 11.400000 0.689049
3.010446 11.450000 0.796572
3.010446 11.500000 0.904094
3.010446 11.550000 1.009406
3.010446 11.600000 1.114718
3.010446 11.650000 1.220030
3.010446 11.700000 1.325341
3.010446 11.750000 1.425376
3.010446 11.800000 1.525410
3.010446 11.850000 1.625445
3.010446 11.900000 1.725479
3.010446 11.950000 1.813720
3.010446 12.000000 1.901961
3.010446 12.050000 1.990202
3.010446 12.100000 2.078443
3.010446 12.150000 2.144980
3.010446 12.200000 2.211517
3.010446 12.250000 2.278055
3.010446 12.300000 2.344592
3.010446 12.350000 2.382784
3.010446 12.400000 2.420975
3.010446 12.450000 2.459167
3.010446 12.500000 2.497359
3.010446 12.550000 2.511028
3.010446 12.600000 2.524697
3.010446 12.650000 2.538366
3.010446 12.700000 2.552035
3.010446 12.750000 2.550211
3.010446 12.800000 2.548386
3.010446 12.850000 2.546562
3.010446 12.900000 2.544738
3.010446 12.950000 2.533839
3.010446 13.000000 2.522941
3.010446 13.050000 2.512042
3.010446 13.100000 2.501144
3.010446 13.150000 2.484049
3.010446 13.200000 2.466954
3.010446 13.250000 2.449860
3.010446 13.300000 2.432765
3.010446 13.350000 2.410554
3.010446 13.400000 2.388343
3.010446 13.450000 2.366132
3.010446 13.500000 2.343921
3.010446 13.550000 2.317131
3.010446 13.600000 2.290341
3.010446 13.650000 2.263550
3.010446 13.700000 2.236760
3.010446 13.750000 2.205914
3.010446 13.800000 2.175067
3.010446 13.850000 2.144221
2.989794 11.000000 -0.185339
2.989794 11.050000 -0.076107
2.989794 11.100000 0.033125
2.989794 11.150000 0.141924
2.989794 11.200000 0.250723
2.989794 11.250000 0.359521
2.989794 11.300000 0.468320
2.989794 11.350000 0.576158
2.989794 11.400000 0.683995
2.989794 11.450000 0.791832
2.989794 11.500000 0.899670
2.989794 11.550000 1.005240
2.989794 11.600000 1.110811
2.989794 11.650000 1.216382
2.989794 11.700000 1.321952
2.989794 11.750000 1.422112
2.989794 11.800000 1.522272
2.989794 11.850000 1.622431
2.989794 11.900000 1.722591
2.989794 11.950000 1.810691
2.989794 12.000000 1.898792
2.989794 12.050000 1.986892
2.989794 12.100000 2.074992
2.989794 12.150000 2.141055
2.989794 12.200000 2.207119
2.989794 12.250000 2.273182
2.989794 12.300000 2.339245
2.989794 12.350000 2.376849
2.989794 12.400000 2.414452
2.989794 12.450000 2.452055
2.989794 12.500000 2.489659
2.989794 12.550000 2.502918
2.989794 12.600000 2.516177
2.989794 12.650000 2.529436
2.989794 12.700000 2.542695
2.989794 12.750000 2.540663
2.989794 12.800000 2.538631
2.989794 12.850000 2.536599
2.989794 12.900000 2.534567
2.989794 12.950000 2.523552
2.989794 13.000000 2.512537
2.989794 13.050000 2.501522
2.989794 13.100000 2.490506
2.989794 13.150000 2.473308
2.989794 13.200000 2.456110
2.989794 13.250000 2.438912
2.989794 13.300000 2.421713
2.989794 13.350000 2.399386
2.989794 13.400000 2.377059
2.989794 13.450000 2.354732
2.989794 13.500000 2.332406
2.989794 13.550000 2.305492
2.989794 13.600000 2.278579
2.989794 13.650000 2.251665
2.989794 13.700000 2.224752
2.989794 13.750000 2.193790
2.989794 13.800000 2.162829
2.989794 13.850000 2.131867
2.969141 11.000000 -0.193064
2.969141 11.050000 -0.083486
2.969141 11.100000 0.026092
2.969141 11.150000 0.135228
2.969141 11.200000 0.244364
2.969141 11.250000 0.353500
2.969141 11.300000 0.462636
2.969141 11.350000 0.570788
2.969141 11.400000 0.678941
2.969141 11.450000 0.787093
2.969141 11.500000 0.895245
2.969141 11.550000 1.001074
2.969141 11.600000 1.106904
2.969141 11.650000 1.212734
2.969141 11.700000 1.318563
2.969141 11.750000 1.418848
2.969141 11.800000 1.519133
2.969141 11.850000 1.619418
2.969141 11.900000 1.719703
2.969141 11.950000 1.807662
2.969141 12.000000 1.895622
2.969141 12.050000 1.983581
2.969141 12.100000 2.071541
2.969141 12.150000 2.137130
2.969141 12.200000 2.202720
2.969141 12.250000 2.268309
2.969141 12.300000 2.333899
2.969141 12.350000 2.370914
2.969141 12.400000 2.407928
2.969141 12.450000 2.444943
2.969141 12.500000 2.481958
2.969141 12.550000 2.494807
2.969141 12.600000 2.507656
2.969141 12.650000 2.520506
2.969141 12.700000 2.533355
2.969141 12.750000 2.531115
2.969141 12.800000 2.528876
2.969141 12.850000 2.526637
2.969141 12.900000 2.524397
2.969141 12.950000 2.513265
2.969141 13.000000 2.502133
2.969141 13.050000 2.491001
2.969141 13.100000 2.479869
2.969141 13.150000 2.462567
2.969141 13.200000 2.445265
2.969141 13.250000 2.427963
2.969141 13.300000 2.410661
2.969141 13.350000 2.388218
2.969141 13.400000 2.365776
2.969141 13.450000 2.343333
2.969141 13.500000 2.320890
2.969141 13.550000 2.293854
2.969141 13.600000 2.266817
2.969141 13.650000 2.239780
2.969141 13.700000 2.212744
2.969141 13.750000 2.181667
2.969141 13.800000 2.150590
2.969141 13.850000 2.119513
2.948806 11.000000 -0.200516
2.948806 11.050000 -0.090592
2.948806 11.100000 0.019333
2.948806 11.150000 0.128805
2.948806 11.200000 0.238277
2.948806 11.250000 0.347749
2.948806 11.300000 0.457222
2.948806 11.350000 0.565686
2.948806 11.400000 0.674151
2.948806 11.450000 0.782615
2.948806 11.500000 0.891080
2.948806 11.550000 0.997161
2.948806 11.600000 1.103243
2.948806 11.650000 1.209325
2.948806 11.700000 1.315407
2.948806 11.750000 1.415800
2.948806 11.800000 1.516194
2.948806 11.850000 1.616588
2.948806 11.900000 1.716982
2.948806 11.950000 1.804771
